customer_id,gender,age_group,zip,acquisition_channel,signup_date
3040,Female,55+,15736,social_media,2018-10-15
3041,Female,35-44,15737,organic_search,2022-03-04
3042,Female,35-44,15737,email_campaign,2021-09-07
3043,Male,25-34,15737,paid_search,2017-08-04
3044,Female,35-44,15737,email_campaign,2014-01-06
3045,Female,25-34,15737,social_media,2017-03-04
3046,Female,35-44,15738,direct,2018-10-04
3047,Male,18-24,15738,referral,2015-08-03
3049,Female,45-54,15738,referral,2018-12-12
3050,Female,25-34,15738,direct,2019-11-19
3051,Male,35-44,15739,paid_search,2020-09-29
3052,Female,35-44,15739,organic_search,2022-03-01
3053,Female,35-44,15739,social_media,2015-10-13
3054,Male,18-24,15739,organic_search,2021-03-22
3055,Female,18-24,15739,referral,2017-05-19
3057,Male,45-54,15741,referral,2019-08-08
3058,Female,25-34,15741,organic_search,2020-05-07
3059,Female,55+,15741,organic_search,2018-06-02
3060,Female,25-34,15741,organic_search,2020-07-11
3061,Male,18-24,15742,email_campaign,2017-12-13
3062,Male,45-54,15742,organic_search,2018-06-26
3063,Female,25-34,15742,referral,2015-02-11
3064,Female,55+,15742,paid_search,2022-11-03
3065,Female,25-34,15742,organic_search,2022-03-19
3066,Male,25-34,15746,direct,2015-09-01
3067,Male,35-44,15746,social_media,2019-05-02
3068,Female,35-44,15746,organic_search,2021-03-14
3070,Female,55+,15746,organic_search,2021-08-07
3071,Male,25-34,15747,organic_search,2021-04-20
3074,Male,25-34,15747,paid_search,2020-02-03
3075,Male,35-44,15747,paid_search,2021-02-23
3077,Male,25-34,15748,email_campaign,2020-08-13
3079,Male,45-54,15748,organic_search,2020-08-17
3080,Female,35-44,15748,social_media,2015-07-10
3082,Male,25-34,15752,social_media,2022-07-25
3083,Female,35-44,15752,organic_search,2020-11-10
3086,Male,45-54,15754,organic_search,2022-04-16
3087,Female,35-44,15754,social_media,2021-11-05
3088,Male,35-44,15754,social_media,2016-05-05
3089,Female,35-44,15754,paid_search,2022-11-16
3090,Male,25-34,15754,organic_search,2017-03-15
3094,Male,25-34,15757,organic_search,2016-06-12
3095,Female,25-34,15757,email_campaign,2020-02-20
3097,Male,25-34,15759,paid_search,2020-04-01
3099,Male,45-54,15759,organic_search,2021-11-25
3101,Male,25-34,15762,email_campaign,2018-05-09
3104,Female,45-54,15762,email_campaign,2015-03-31
3105,Male,25-34,15762,paid_search,2019-10-16
3106,Male,55+,15765,organic_search,2019-11-19
3107,Female,35-44,15765,organic_search,2019-02-22
3108,Female,45-54,15765,social_media,2018-07-29
3109,Male,18-24,15765,paid_search,2020-06-18
3112,Female,45-54,15767,paid_search,2021-11-13
3113,Female,25-34,15767,organic_search,2021-01-14
3114,Female,35-44,15767,referral,2020-02-06
3115,Female,18-24,15767,social_media,2020-01-19
3116,Male,35-44,15771,email_campaign,2016-10-26
3117,Male,35-44,15771,email_campaign,2021-08-02
3118,Male,45-54,15771,social_media,2022-11-20
3121,Male,45-54,15772,social_media,2021-05-18
3122,Male,18-24,15772,social_media,2015-12-25
3123,Female,25-34,15772,referral,2018-09-10
3124,Male,35-44,15772,social_media,2021-02-24
3125,Male,55+,15772,paid_search,2019-05-03
3126,Male,25-34,15773,social_media,2020-01-06
3127,Female,35-44,15773,organic_search,2019-09-28
3128,Male,45-54,15773,organic_search,2020-09-17
3129,Female,18-24,15773,referral,2021-10-03
3130,Male,35-44,15773,organic_search,2014-06-06
3131,Male,25-34,15774,organic_search,2018-07-26
3132,Male,35-44,15774,social_media,2016-09-30
3133,Female,35-44,15774,social_media,2021-10-02
3134,Male,35-44,15774,paid_search,2022-05-30
3135,Female,25-34,15774,organic_search,2014-06-22
3137,Female,18-24,15776,organic_search,2019-03-15
3138,Female,35-44,15776,organic_search,2018-02-05
3139,Female,35-44,15776,paid_search,2022-10-17
3142,Female,45-54,15778,paid_search,2013-10-15
3144,Male,55+,15778,organic_search,2018-11-20
3145,Male,18-24,15778,social_media,2018-08-16
3146,Female,25-34,15779,paid_search,2020-10-07
3147,Male,35-44,15779,organic_search,2022-06-06
3148,Female,25-34,15779,direct,2015-12-05
3150,Male,45-54,15779,referral,2016-08-03
3152,Female,25-34,15781,social_media,2020-04-28
3154,Male,25-34,15781,social_media,2018-06-29
3155,Female,25-34,15781,paid_search,2020-01-27
3156,Female,25-34,15783,social_media,2022-01-16
3157,Female,35-44,15783,direct,2017-06-04
3158,Female,35-44,15783,social_media,2017-10-02
3160,Male,25-34,15783,organic_search,2022-10-05
3161,Male,18-24,15784,referral,2022-11-22
3164,Male,55+,15784,social_media,2020-12-22
3165,Male,35-44,15784,social_media,2016-12-28
3166,Male,35-44,15801,paid_search,2018-12-23
3167,Male,55+,15801,social_media,2020-11-25
3168,Female,35-44,15801,paid_search,2016-08-11
3171,Female,55+,15821,paid_search,2014-02-19
3172,Female,45-54,15821,organic_search,2017-06-30
3175,Female,18-24,15821,organic_search,2018-04-01
3176,Male,25-34,15823,email_campaign,2020-06-12
3178,Male,55+,15823,email_campaign,2022-06-29
3179,Female,35-44,15823,direct,2018-07-19
3181,Male,25-34,15824,paid_search,2020-11-19
3182,Male,18-24,15824,organic_search,2021-12-18
3183,Female,45-54,15824,direct,2016-05-28
3184,Male,35-44,15824,direct,2014-03-13
3185,Male,45-54,15824,email_campaign,2019-08-19
3186,Male,45-54,15825,email_campaign,2021-08-20
3187,Male,18-24,15825,organic_search,2017-04-10
3189,Male,55+,15825,paid_search,2021-07-30
3190,Male,25-34,15825,social_media,2019-05-25
3191,Male,25-34,15828,organic_search,2017-01-22
3193,Male,35-44,15828,email_campaign,2022-10-26
3194,Male,55+,15828,social_media,2022-05-17
3195,Male,35-44,15828,direct,2018-09-05
3196,Female,18-24,15829,paid_search,2019-10-11
3197,Female,25-34,15829,email_campaign,2017-01-19
3198,Female,45-54,15829,direct,2021-06-16
3201,Female,35-44,15831,organic_search,2022-01-21
3202,Female,35-44,15831,organic_search,2022-04-16
3203,Male,25-34,15831,social_media,2018-06-28
3204,Female,55+,15831,social_media,2020-01-02
3205,Female,25-34,15831,email_campaign,2013-10-12
3207,Male,45-54,15832,referral,2022-12-14
3208,Male,35-44,15832,referral,2013-03-11
3210,Female,35-44,15832,organic_search,2022-01-21
3211,Male,55+,15840,social_media,2021-09-10
3212,Non-binary,45-54,15840,direct,2013-02-28
3213,Male,45-54,15840,organic_search,2018-04-14
3215,Female,45-54,15840,organic_search,2018-11-30
3217,Female,25-34,15841,direct,2022-01-08
3218,Male,35-44,15841,social_media,2020-02-21
3219,Male,25-34,15841,referral,2019-09-03
3220,Female,25-34,15841,social_media,2019-05-21
3221,Male,25-34,15845,paid_search,2018-04-13
3222,Male,45-54,15845,email_campaign,2020-07-17
3223,Female,35-44,15845,direct,2022-04-15
3225,Female,18-24,15845,email_campaign,2019-11-18
3226,Female,45-54,15846,social_media,2016-01-03
3227,Female,55+,15846,organic_search,2020-12-10
3228,Female,25-34,15846,social_media,2022-03-05
3230,Female,18-24,15846,organic_search,2019-08-26
3231,Female,25-34,15847,paid_search,2022-01-21
3232,Female,25-34,15847,paid_search,2021-10-03
3233,Female,45-54,15847,referral,2018-11-01
3234,Female,45-54,15847,organic_search,2016-02-13
3235,Male,25-34,15847,organic_search,2015-03-03
3237,Female,25-34,15848,paid_search,2022-01-02
3239,Male,25-34,15848,email_campaign,2018-05-24
3240,Female,25-34,15848,paid_search,2022-07-17
3242,Male,45-54,15849,social_media,2018-11-02
3243,Male,35-44,15849,organic_search,2016-11-05
3244,Female,35-44,15849,referral,2022-12-08
3248,Male,25-34,15851,referral,2021-09-07
3249,Female,45-54,15851,referral,2022-02-28
3250,Female,25-34,15851,direct,2022-04-25
3251,Male,25-34,15853,referral,2022-08-13
3252,Male,25-34,15853,paid_search,2022-02-13
3254,Female,35-44,15853,organic_search,2018-05-16
3255,Female,25-34,15853,organic_search,2020-02-03
3256,Male,35-44,15856,organic_search,2019-10-17
3257,Male,25-34,15856,organic_search,2014-05-11
3258,Female,45-54,15856,email_campaign,2022-07-09
3259,Male,25-34,15856,direct,2021-06-15
3260,Male,45-54,15856,organic_search,2017-06-15
3261,Female,25-34,15857,paid_search,2022-08-27
3262,Female,35-44,15857,paid_search,2017-11-25
3263,Female,45-54,15857,organic_search,2021-02-21
3266,Male,35-44,15860,organic_search,2022-03-31
3267,Male,18-24,15860,direct,2020-11-26
3271,Female,35-44,15861,paid_search,2017-04-29
3272,Female,35-44,15861,social_media,2015-11-30
3273,Male,18-24,15861,direct,2016-06-24
3274,Male,35-44,15861,organic_search,2018-05-13
3276,Male,45-54,15863,email_campaign,2022-12-01
3277,Male,35-44,15863,paid_search,2017-05-10
3278,Male,45-54,15863,paid_search,2022-04-22
3279,Male,25-34,15863,paid_search,2019-03-31
3280,Female,25-34,15863,direct,2015-09-29
3281,Female,25-34,15864,organic_search,2019-06-16
3282,Female,25-34,15864,organic_search,2022-10-13
3283,Male,35-44,15864,email_campaign,2018-12-06
3285,Female,35-44,15864,email_campaign,2019-03-14
3286,Male,45-54,15865,paid_search,2018-05-21
3287,Male,45-54,15865,paid_search,2018-10-13
3289,Female,25-34,15865,email_campaign,2020-07-29
3291,Female,35-44,15868,organic_search,2021-07-20
3293,Female,35-44,15868,organic_search,2015-05-06
3295,Non-binary,25-34,15868,organic_search,2020-11-04
3297,Female,25-34,15870,email_campaign,2019-09-23
3298,Female,25-34,15870,social_media,2018-10-31
3299,Male,35-44,15870,referral,2014-12-01
3301,Male,35-44,15901,social_media,2016-08-22
3302,Male,18-24,15901,paid_search,2017-08-07
3303,Male,18-24,15901,paid_search,2019-12-31
3304,Male,55+,15901,paid_search,2021-06-07
3306,Male,55+,15902,social_media,2020-06-16
3307,Female,25-34,15902,organic_search,2019-01-13
3308,Female,18-24,15902,paid_search,2022-07-29
3310,Male,45-54,15902,social_media,2020-09-24
3311,Female,55+,15904,referral,2021-12-06
3312,Female,25-34,15904,social_media,2017-04-06
3313,Male,35-44,15904,paid_search,2021-12-16
3314,Female,55+,15904,paid_search,2012-11-14
3315,Male,45-54,15904,organic_search,2018-07-17
3316,Female,18-24,15905,paid_search,2022-11-27
3317,Non-binary,18-24,15905,paid_search,2017-02-20
3318,Male,55+,15905,referral,2022-12-06
3319,Male,18-24,15905,social_media,2020-09-30
3320,Male,35-44,15905,organic_search,2022-12-03
3321,Male,35-44,15906,organic_search,2015-09-20
3322,Female,18-24,15906,organic_search,2021-10-19
3323,Non-binary,25-34,15906,email_campaign,2021-12-13
3324,Male,35-44,15906,email_campaign,2019-12-11
3326,Male,35-44,15909,social_media,2019-09-29
3327,Male,25-34,15909,paid_search,2014-06-09
3328,Male,45-54,15909,paid_search,2017-08-03
3329,Female,25-34,15909,paid_search,2019-08-22
3330,Female,35-44,15909,social_media,2013-06-30
3331,Male,25-34,15920,organic_search,2019-02-06
3333,Female,25-34,15920,social_media,2017-06-18
3334,Female,45-54,15920,organic_search,2022-04-14
3335,Male,25-34,15920,organic_search,2021-11-23
3336,Female,45-54,15921,paid_search,2018-03-29
3337,Female,35-44,15921,paid_search,2022-05-30
3338,Male,45-54,15921,referral,2019-05-04
3339,Female,18-24,15921,organic_search,2016-06-30
3340,Male,35-44,15921,email_campaign,2019-09-30
3341,Male,45-54,15922,social_media,2021-08-04
3342,Female,55+,15922,organic_search,2017-02-11
3344,Female,55+,15922,social_media,2018-10-31
3345,Female,45-54,15922,referral,2018-09-30
3346,Male,45-54,15923,paid_search,2022-08-31
3347,Male,25-34,15923,social_media,2021-08-27
3348,Female,35-44,15923,direct,2019-04-09
3351,Female,45-54,15924,organic_search,2019-04-28
3353,Female,25-34,15924,email_campaign,2019-07-01
3354,Male,18-24,15924,paid_search,2017-06-07
3357,Female,25-34,15925,social_media,2019-12-11
3358,Female,35-44,15925,email_campaign,2017-12-24
3359,Male,25-34,15925,referral,2022-08-29
3360,Female,35-44,15925,social_media,2016-07-14
3361,Male,18-24,15926,email_campaign,2022-09-16
3362,Female,35-44,15926,referral,2021-08-07
3363,Male,25-34,15926,referral,2017-02-22
3364,Female,35-44,15926,organic_search,2019-07-28
3365,Male,35-44,15926,paid_search,2022-01-30
3366,Female,55+,15927,email_campaign,2014-06-05
3368,Male,18-24,15927,paid_search,2018-04-30
3369,Female,25-34,15927,organic_search,2021-02-21
3370,Non-binary,18-24,15927,email_campaign,2014-10-07
3372,Male,35-44,15928,organic_search,2022-03-04
3373,Male,18-24,15928,organic_search,2022-02-08
3374,Male,45-54,15928,paid_search,2013-10-07
3375,Male,25-34,15928,direct,2022-05-20
3376,Female,45-54,15929,referral,2020-01-27
3377,Male,25-34,15929,social_media,2019-09-17
3378,Female,35-44,15929,paid_search,2021-04-01
3379,Non-binary,45-54,15929,paid_search,2020-08-11
3380,Female,25-34,15929,organic_search,2016-11-24
3381,Male,25-34,15930,organic_search,2022-06-04
3382,Female,25-34,15930,social_media,2021-12-04
3383,Male,25-34,15930,referral,2018-11-12
3384,Female,55+,15930,direct,2022-03-03
3385,Male,25-34,15930,referral,2022-03-05
3386,Non-binary,35-44,15931,email_campaign,2018-07-02
3387,Female,25-34,15931,social_media,2021-09-23
3388,Female,35-44,15931,organic_search,2016-08-20
3390,Female,18-24,15931,organic_search,2016-01-22
3391,Male,35-44,15934,social_media,2022-08-06
3392,Male,25-34,15934,organic_search,2016-04-18
3393,Female,25-34,15934,direct,2016-03-24
3394,Male,18-24,15934,email_campaign,2016-01-31
3395,Male,35-44,15934,organic_search,2017-07-30
3396,Female,45-54,15935,direct,2017-08-05
3397,Male,25-34,15935,paid_search,2018-06-01
3398,Female,55+,15935,organic_search,2021-01-16
3399,Male,35-44,15935,organic_search,2017-08-14
3400,Male,25-34,15935,social_media,2022-06-26
3401,Female,55+,15936,paid_search,2018-10-19
3402,Female,45-54,15936,organic_search,2014-06-29
3403,Female,25-34,15936,organic_search,2020-10-22
3404,Male,18-24,15936,social_media,2017-09-14
3406,Female,35-44,17555,social_media,2019-03-11
3407,Female,25-34,17555,organic_search,2012-08-31
3408,Female,18-24,17555,organic_search,2022-03-31
3411,Female,35-44,18015,email_campaign,2022-03-23
3412,Male,25-34,18015,paid_search,2016-11-01
3413,Male,55+,18015,email_campaign,2015-10-05
3414,Male,18-24,18015,organic_search,2020-12-10
3415,Male,18-24,18015,social_media,2022-08-19
3416,Female,45-54,18016,organic_search,2015-12-27
3417,Male,35-44,18016,email_campaign,2018-04-30
3418,Female,55+,18016,social_media,2018-01-06
3420,Male,25-34,18016,social_media,2018-10-22
3421,Male,18-24,18018,organic_search,2020-07-09
3422,Male,18-24,18018,organic_search,2015-12-16
3423,Male,25-34,18018,direct,2017-03-25
3424,Male,18-24,18018,social_media,2014-06-29
3425,Female,35-44,18018,organic_search,2018-09-29
3427,Female,45-54,18034,referral,2018-12-29
3428,Female,25-34,18034,social_media,2022-09-28
3429,Female,18-24,18034,direct,2015-11-11
3430,Male,35-44,18034,referral,2022-11-19
3431,Male,35-44,18036,organic_search,2014-09-08
3433,Male,55+,18036,direct,2022-03-07
3434,Male,45-54,18036,organic_search,2017-03-02
3435,Male,18-24,18036,direct,2019-06-24
3436,Female,25-34,18039,organic_search,2020-04-09
3437,Male,35-44,18039,social_media,2021-11-09
3439,Female,35-44,18039,paid_search,2015-10-27
3441,Male,55+,18041,organic_search,2017-05-09
3442,Male,35-44,18041,email_campaign,2019-12-01
3444,Male,35-44,18041,email_campaign,2018-07-10
3445,Male,25-34,18041,organic_search,2019-10-08
3448,Female,25-34,18046,direct,2022-01-26
3450,Female,35-44,18046,organic_search,2016-03-18
3451,Female,25-34,18049,email_campaign,2022-06-06
3452,Female,55+,18049,organic_search,2015-01-14
3454,Male,18-24,18049,organic_search,2016-12-30
3455,Female,35-44,18049,direct,2020-01-25
3456,Male,25-34,18054,social_media,2021-08-10
3458,Male,35-44,18054,referral,2022-04-18
3459,Female,25-34,18054,organic_search,2017-04-30
3460,Male,45-54,18054,organic_search,2019-09-16
3461,Male,25-34,18055,social_media,2019-06-28
3462,Male,35-44,18055,organic_search,2014-02-18
3463,Male,35-44,18055,paid_search,2022-05-05
3466,Non-binary,35-44,18056,paid_search,2016-07-11
3468,Female,25-34,18056,organic_search,2016-03-17
3469,Female,35-44,18056,organic_search,2020-01-08
3470,Female,55+,18056,direct,2014-09-09
3471,Female,55+,18062,organic_search,2018-05-26
3472,Female,45-54,18062,organic_search,2019-01-05
3473,Male,55+,18062,organic_search,2022-06-29
3474,Female,18-24,18062,organic_search,2022-04-17
3475,Male,25-34,18062,social_media,2022-12-13
3476,Female,18-24,18068,organic_search,2021-06-29
3477,Male,25-34,18068,email_campaign,2021-05-25
3479,Male,18-24,18068,organic_search,2022-03-26
3480,Female,55+,18068,referral,2019-04-11
3481,Male,25-34,18070,social_media,2021-01-16
3482,Female,55+,18070,organic_search,2022-06-18
3483,Male,35-44,18070,referral,2015-11-13
3484,Female,35-44,18070,direct,2022-03-03
3485,Female,55+,18070,direct,2018-03-28
3486,Female,25-34,18073,organic_search,2019-05-10
3487,Female,35-44,18073,referral,2022-04-13
3488,Male,25-34,18073,email_campaign,2019-10-04
3490,Female,25-34,18073,referral,2021-05-05
3492,Male,25-34,18074,organic_search,2014-12-06
3493,Female,18-24,18074,paid_search,2022-01-10
3494,Female,25-34,18074,organic_search,2016-12-16
3498,Male,55+,18076,paid_search,2015-06-06
3499,Female,18-24,18076,organic_search,2020-10-07
3500,Female,35-44,18076,direct,2018-02-21
3502,Non-binary,55+,18077,paid_search,2014-10-25
3503,Female,45-54,18077,organic_search,2017-11-26
3504,Female,18-24,18077,referral,2022-01-10
3505,Male,18-24,18077,paid_search,2019-12-10
3506,Female,45-54,18081,direct,2018-01-24
3507,Male,18-24,18081,email_campaign,2020-06-21
3509,Female,25-34,18081,email_campaign,2020-05-15
3511,Male,45-54,18084,social_media,2020-05-11
3512,Male,35-44,18084,paid_search,2016-04-25
3513,Female,35-44,18084,email_campaign,2020-10-25
3514,Male,25-34,18084,direct,2022-02-07
3515,Female,25-34,18084,organic_search,2016-01-05
3516,Male,35-44,18087,email_campaign,2020-01-12
3517,Female,35-44,18087,email_campaign,2021-05-01
3518,Male,18-24,18087,social_media,2012-03-05
3519,Female,45-54,18087,social_media,2015-10-11
3520,Female,55+,18087,paid_search,2021-09-19
3521,Male,55+,18092,referral,2021-11-01
