return_id,order_id,product_id,return_quantity,return_date,return_reason,refund_amount
RET-008795,135934,1916,6,2014-01-18,not_as_described,16567.67
RET-008796,135943,689,4,2014-01-14,wrong_size,13116.95
RET-008797,135957,1109,2,2014-01-06,wrong_size,3606.84
RET-008798,135957,1110,1,2014-01-14,not_as_described,1831.94
RET-008799,135994,726,6,2014-01-05,not_as_described,5775.54
RET-008803,136005,764,2,2014-01-07,changed_mind,5395.67
RET-008804,136048,2218,8,2014-01-08,changed_mind,9637.72
RET-008807,136081,670,2,2014-01-01,wrong_size,14901.32
RET-008808,136112,792,1,2014-01-11,changed_mind,595.61
RET-008809,136115,2269,4,2014-01-17,not_as_described,11607.64
RET-008810,136119,981,1,2014-01-10,wrong_size,1581.54
RET-008812,136135,1088,3,2013-12-30,defective,7906.42
RET-008813,136183,259,1,2013-12-31,late_delivery,5627.89
RET-008814,136219,760,8,2014-01-06,defective,10329.61
RET-008815,136221,791,2,2014-01-08,not_as_described,1144.58
RET-008816,136221,792,5,2014-01-11,not_as_described,2786.46
RET-008818,136252,761,1,2014-01-13,defective,1564.61
RET-008819,136252,762,1,2014-01-15,defective,1700.66
RET-008820,136253,759,2,2013-12-30,wrong_size,2922.94
RET-008821,136259,791,6,2014-01-11,defective,3763.76
RET-008822,136259,792,3,2014-01-02,defective,1862.21
RET-008825,136275,826,2,2014-01-14,not_as_described,18085.24
RET-008827,136352,1818,4,2013-12-29,changed_mind,7890.66
RET-008828,136360,791,7,2014-01-02,wrong_size,4338.26
RET-008829,136373,103,8,2014-01-06,wrong_size,59430.48
RET-008830,136380,763,2,2014-01-03,wrong_size,6040.71
RET-008831,136380,764,1,2014-01-07,not_as_described,2869.45
RET-008833,136406,2212,5,2014-01-18,not_as_described,3911.07
RET-008834,136412,396,1,2014-01-11,defective,8974.25
RET-008835,136426,725,3,2014-01-17,wrong_size,3007.15
RET-008836,136477,1943,1,2014-01-04,changed_mind,1105.1
RET-008837,136483,1057,7,2014-01-06,changed_mind,8062.27
RET-008838,136485,600,3,2014-01-06,late_delivery,20287.9
RET-008839,136502,777,5,2014-01-06,defective,4957.82
RET-008840,136512,793,3,2014-01-06,changed_mind,2294.27
RET-008841,136518,791,5,2014-01-11,changed_mind,3014.01
RET-008844,136558,2255,4,2014-01-10,defective,2168.39
RET-008845,136586,1086,1,2014-01-03,not_as_described,876.63
RET-008848,136645,726,1,2013-12-29,wrong_size,1001.81
RET-008849,136646,757,1,2014-01-10,defective,603.14
RET-008850,136652,778,2,2014-01-12,late_delivery,2219.36
RET-008851,136653,777,1,2014-01-06,defective,1018.76
RET-008852,136683,2212,3,2014-01-06,late_delivery,2390.82
RET-008853,136683,2213,7,2013-12-29,defective,5391.62
RET-008854,136736,635,1,2014-01-07,wrong_size,7839.37
RET-008855,136750,791,3,2014-01-16,changed_mind,1688.63
RET-008856,136753,725,2,2014-01-06,wrong_size,2000.16
RET-008857,136792,794,4,2014-01-05,changed_mind,2901.34
RET-008858,136796,781,3,2014-01-11,not_as_described,2757.73
RET-008859,136796,782,2,2014-01-15,changed_mind,1778.35
RET-008860,136801,760,2,2014-01-08,defective,2827.87
RET-008861,136801,777,2,2014-01-07,not_as_described,2229.04
RET-008863,136812,768,1,2014-01-03,changed_mind,796.21
RET-008864,136833,2238,1,2014-01-12,defective,1165.09
RET-008865,136833,2239,4,2014-01-07,defective,4696.02
RET-008870,136852,2218,2,2014-01-11,wrong_size,2441.9
RET-008871,136852,2219,2,2014-01-06,not_as_described,2608.05
RET-008872,136875,2384,5,2014-01-17,wrong_size,28438.43
RET-008873,136885,768,3,2014-01-21,defective,2377.21
RET-008874,136940,2235,1,2014-01-05,not_as_described,589.74
RET-008875,136950,606,4,2014-01-07,defective,12780.12
RET-008876,136964,2219,1,2014-01-01,wrong_size,1397.69
RET-008878,136982,733,2,2013-12-31,defective,6681.51
RET-008879,136982,734,1,2014-01-03,not_as_described,3299.54
RET-008880,136988,2255,6,2014-01-07,late_delivery,2995.73
RET-008881,137021,777,2,2014-01-01,wrong_size,2216.89
RET-008882,137021,778,1,2014-01-02,defective,1059.16
RET-008883,137033,2238,1,2014-01-18,wrong_size,1224.37
RET-008884,137033,2239,1,2014-01-09,wrong_size,1247.63
RET-008885,137044,475,2,2014-01-20,changed_mind,19663.76
RET-008886,137059,757,1,2014-01-12,wrong_size,660.18
RET-008887,137059,758,4,2013-12-31,wrong_size,2600.93
RET-008889,137077,2254,3,2014-01-07,wrong_size,1666.64
RET-008890,137117,2054,3,2014-01-02,not_as_described,14811.63
RET-008892,137186,819,3,2014-01-10,wrong_size,33460.24
RET-008893,137200,1897,1,2014-01-15,changed_mind,6873.29
RET-008894,137204,793,1,2014-01-21,wrong_size,708.34
RET-008895,137207,762,4,2014-01-10,wrong_size,6816.93
RET-008898,137259,716,1,2014-01-13,late_delivery,1312.7
RET-008899,137279,757,1,2014-01-20,defective,693.34
RET-008900,137292,443,2,2014-01-13,wrong_size,16306.77
RET-008901,137319,725,1,2014-01-17,wrong_size,917.11
RET-008903,137358,2277,6,2014-01-07,changed_mind,15765.74
RET-008904,137367,644,4,2014-01-11,wrong_size,30629.96
RET-008905,137395,2212,2,2014-01-06,not_as_described,1604.1
RET-008906,137395,2213,4,2014-01-19,wrong_size,3326.01
RET-008908,137408,2241,6,2014-01-08,wrong_size,4786.4
RET-008909,137417,572,1,2014-01-23,defective,3822.36
RET-008913,137473,791,1,2014-01-04,changed_mind,592.55
RET-008914,137473,792,6,2014-01-04,defective,3819.16
RET-008916,137504,763,2,2014-01-11,changed_mind,6001.74
RET-008917,137504,764,3,2014-01-03,not_as_described,8695.67
RET-008922,137605,716,4,2013-12-31,wrong_size,5173.69
RET-008923,137621,791,5,2014-01-17,late_delivery,2791.66
RET-008925,137678,760,1,2014-01-07,late_delivery,1448.98
RET-008926,137679,93,1,2014-01-09,wrong_size,9315.15
RET-008929,137697,163,1,2014-01-15,changed_mind,4742.62
RET-008930,137715,1964,1,2014-01-20,wrong_size,808.54
RET-008931,137728,1095,3,2014-01-19,defective,3274.99
RET-008932,137772,758,2,2014-01-16,wrong_size,1392.34
RET-008933,137782,1058,2,2014-01-21,late_delivery,2400.86
RET-008934,137787,1066,5,2014-01-14,changed_mind,13850.56
RET-008936,137842,792,1,2014-01-16,defective,558.79
RET-008937,137858,781,6,2014-01-04,defective,5376.6
RET-008938,137863,791,4,2014-01-13,not_as_described,2235.96
RET-008939,137863,792,5,2014-01-17,defective,3100.53
RET-008940,137866,767,1,2014-01-02,defective,872.96
RET-008941,137869,767,4,2014-01-06,defective,3149.04
RET-008942,137869,768,3,2014-01-17,defective,2553.76
RET-008943,137885,1082,5,2013-12-29,changed_mind,10717.46
RET-008944,137900,1061,1,2014-01-13,wrong_size,1348.35
RET-008945,137937,355,2,2014-01-04,changed_mind,7921.24
RET-008946,137947,1975,2,2014-01-13,late_delivery,1018.71
RET-008947,137971,777,2,2014-01-14,wrong_size,2361.71
RET-008948,137975,1768,3,2014-01-04,not_as_described,21619.03
RET-008950,137991,778,1,2014-01-10,wrong_size,1094.4
RET-008951,138020,1964,1,2014-01-10,defective,790.7
RET-008952,138020,1965,2,2014-01-18,defective,1693.81
RET-008953,138022,1941,3,2014-01-23,not_as_described,4809.71
RET-008955,138076,793,2,2014-01-12,defective,1391.82
RET-008956,138076,794,1,2014-01-17,wrong_size,674.54
RET-008957,138113,715,1,2014-01-15,wrong_size,1404.08
RET-008958,138113,716,1,2014-01-04,wrong_size,1283.98
RET-008959,138124,559,1,2014-01-17,defective,5944.86
RET-008960,138138,757,3,2014-01-19,defective,1833.16
RET-008961,138138,758,1,2014-01-11,defective,651.61
RET-008962,138147,791,1,2014-01-10,wrong_size,588.54
RET-008963,138157,767,2,2014-01-18,wrong_size,1673.04
RET-008964,138157,768,6,2014-01-05,wrong_size,4702.32
RET-008965,138159,499,1,2014-01-04,wrong_size,8627.99
RET-008966,138187,762,4,2014-01-14,changed_mind,6269.76
RET-008967,138218,791,2,2014-01-11,defective,1099.38
RET-008968,138218,792,1,2014-01-17,not_as_described,544.88
RET-008969,138223,580,2,2014-01-11,wrong_size,15685.11
RET-008971,138242,781,7,2014-01-08,wrong_size,6558.81
RET-008972,138242,782,3,2014-01-04,wrong_size,2786.0
RET-008973,138291,689,1,2014-01-22,wrong_size,2918.19
RET-008974,138317,791,2,2014-01-09,wrong_size,1172.78
RET-008975,138318,792,1,2014-01-10,wrong_size,614.1
RET-008976,138322,792,3,2014-01-06,defective,1755.77
RET-008977,138323,791,3,2014-01-12,changed_mind,1729.67
RET-008978,138323,792,3,2014-01-19,not_as_described,1892.75
RET-008979,138332,791,1,2014-01-16,changed_mind,597.75
RET-008981,138381,491,3,2014-01-19,defective,25133.06
RET-008982,138399,609,4,2014-01-25,late_delivery,33013.72
RET-008983,138436,757,4,2014-01-20,wrong_size,2679.31
RET-008984,138439,103,5,2014-01-18,defective,41850.3
RET-008985,138465,763,4,2014-01-06,wrong_size,11977.11
RET-008986,138479,715,1,2014-01-18,defective,1399.17
RET-008987,138479,716,6,2014-01-18,changed_mind,8530.71
RET-008989,138515,981,1,2014-01-12,wrong_size,1443.5
RET-008990,138542,763,1,2014-01-26,wrong_size,2899.82
RET-008991,138553,715,2,2014-01-10,defective,2763.76
RET-008994,138590,631,1,2014-01-01,wrong_size,3581.7
RET-008995,138594,791,8,2014-01-15,wrong_size,4958.02
RET-008996,138594,792,1,2014-01-12,late_delivery,606.98
RET-008997,138688,1982,1,2014-01-04,wrong_size,3071.77
RET-008998,138789,2219,3,2014-01-23,defective,3710.46
RET-008999,138806,1097,4,2014-01-12,defective,11242.12
RET-009000,138806,1098,2,2014-01-06,wrong_size,5777.46
RET-009003,138823,2212,2,2014-01-15,defective,1724.93
RET-009004,138830,792,5,2014-01-18,changed_mind,3043.27
RET-009005,138839,1000,2,2014-01-21,defective,1831.43
RET-009007,138844,1085,1,2014-01-18,wrong_size,782.2
RET-009008,138844,1086,5,2014-01-12,wrong_size,4527.7
RET-009009,138860,2238,3,2014-01-19,defective,3197.18
RET-009010,138869,2234,3,2014-01-19,changed_mind,1865.95
RET-009011,138869,2235,4,2014-01-25,defective,2455.49
RET-009012,138871,757,3,2014-01-24,wrong_size,1970.86
RET-009013,138885,2238,1,2014-01-11,wrong_size,1153.8
RET-009016,138898,761,4,2014-01-11,changed_mind,7053.44
RET-009017,138898,762,3,2014-01-27,wrong_size,4889.68
RET-009018,138933,2235,1,2014-01-22,changed_mind,642.56
RET-009019,138947,826,1,2014-01-12,defective,10473.66
RET-009020,138979,734,6,2014-01-25,not_as_described,20070.86
RET-009021,138993,782,1,2014-01-14,wrong_size,992.04
RET-009022,138993,2253,1,2014-01-23,wrong_size,1270.02
RET-009025,139018,726,2,2014-01-30,not_as_described,2124.52
RET-009026,139035,2099,2,2014-01-19,defective,7396.69
RET-009027,139036,992,3,2014-01-17,wrong_size,7288.17
RET-009028,139038,734,3,2014-01-16,late_delivery,8989.45
RET-009029,139046,1942,1,2014-01-08,defective,1156.85
RET-009030,139046,1943,2,2014-01-25,defective,2270.95
RET-009031,139049,2235,2,2014-01-28,defective,1220.14
RET-009032,139054,1114,1,2014-01-13,wrong_size,1595.34
RET-009033,139068,782,1,2014-01-17,not_as_described,942.77
RET-009034,139098,726,1,2014-01-10,not_as_described,953.75
RET-009035,139111,2212,1,2014-01-12,not_as_described,868.82
RET-009036,139111,2213,2,2014-01-07,changed_mind,1817.31
RET-009037,139112,761,4,2014-01-13,late_delivery,6247.53
RET-009038,139142,635,1,2014-01-11,changed_mind,7929.81
RET-009039,139159,767,1,2014-01-18,not_as_described,844.52
RET-009040,139159,768,2,2014-01-07,changed_mind,1737.34
RET-009041,139183,949,5,2014-01-14,changed_mind,58048.3
RET-009043,139218,792,5,2014-01-14,defective,3111.03
RET-009044,139223,1000,7,2014-01-23,changed_mind,5715.46
RET-009046,139257,1085,1,2014-01-24,wrong_size,920.45
RET-009047,139271,1085,4,2014-01-20,defective,3283.79
RET-009048,139271,1086,2,2014-01-22,defective,1623.99
RET-009049,139279,1062,1,2014-01-11,wrong_size,1434.19
RET-009050,139315,2213,1,2014-01-18,not_as_described,756.03
RET-009051,139322,2373,7,2014-01-12,wrong_size,33307.51
RET-009052,139345,2388,1,2014-01-20,late_delivery,2565.09
RET-009053,139348,725,3,2014-01-10,wrong_size,3088.6
RET-009054,139348,726,6,2014-01-23,wrong_size,5845.73
RET-009055,139364,725,1,2014-01-20,changed_mind,986.96
RET-009056,139408,1489,5,2014-01-20,defective,12791.39
RET-009057,139408,1490,3,2014-01-15,defective,7389.6
RET-009058,139409,2253,3,2014-01-25,not_as_described,3643.56
RET-009059,139441,2055,1,2014-01-20,defective,5322.46
RET-009060,139477,733,2,2014-01-12,changed_mind,5890.49
RET-009061,139477,734,5,2014-01-20,defective,14685.82
RET-009062,139489,759,1,2014-01-20,wrong_size,1252.41
RET-009063,139503,759,5,2014-01-10,wrong_size,7301.45
RET-009064,139503,760,2,2014-01-21,defective,2918.34
RET-009065,139508,1489,2,2014-01-23,late_delivery,5245.29
RET-009066,139521,1512,1,2014-01-13,not_as_described,3317.63
RET-009067,139536,2252,3,2014-01-22,defective,3639.55
RET-009068,139536,2253,5,2014-01-19,wrong_size,5838.55
RET-009069,139543,1391,1,2014-01-07,late_delivery,1557.22
RET-009071,139552,1934,1,2014-01-27,late_delivery,1248.23
RET-009072,139552,2252,4,2014-01-13,wrong_size,4583.66
RET-009073,139577,2354,1,2014-01-18,defective,3445.68
RET-009074,139585,763,1,2014-01-15,not_as_described,2675.34
RET-009075,139586,764,3,2014-01-17,defective,8507.86
RET-009077,139670,2212,1,2014-01-13,changed_mind,811.59
RET-009078,139672,1286,5,2014-01-19,not_as_described,28333.21
RET-009079,139734,2396,3,2014-01-15,changed_mind,2608.91
RET-009080,139749,792,1,2014-01-23,not_as_described,566.65
RET-009082,139764,2275,4,2014-01-22,not_as_described,13703.39
RET-009083,139780,767,3,2014-01-16,late_delivery,2705.68
RET-009084,139809,777,1,2014-01-15,defective,1112.12
RET-009085,139839,103,1,2014-01-26,not_as_described,7464.62
RET-009087,139870,635,7,2014-01-25,not_as_described,54491.52
RET-009088,139877,791,2,2014-01-08,not_as_described,1219.03
RET-009090,139926,782,4,2014-01-11,defective,4149.26
RET-009091,139928,794,2,2014-01-15,wrong_size,1523.98
RET-009092,139957,1201,5,2014-01-11,defective,24138.04
RET-009093,139962,631,1,2014-01-21,late_delivery,3332.95
RET-009094,139969,1975,7,2014-01-17,defective,3644.87
RET-009095,139978,791,4,2014-01-27,wrong_size,2430.86
RET-009096,139981,762,1,2014-01-16,wrong_size,1597.71
RET-009100,140032,990,7,2014-01-10,changed_mind,27757.29
RET-009101,140055,2212,2,2014-01-27,not_as_described,1497.94
RET-009102,140089,475,2,2014-01-19,not_as_described,18128.44
RET-009103,140089,2275,3,2014-01-06,late_delivery,10181.65
RET-009104,140103,791,8,2014-01-23,late_delivery,5226.48
RET-009105,140103,792,6,2014-01-24,changed_mind,3818.89
RET-009107,140113,792,1,2014-01-12,defective,554.36
RET-009108,140132,777,3,2014-01-27,not_as_described,3122.02
RET-009109,140132,2218,1,2014-01-19,wrong_size,1309.1
RET-009110,140147,760,3,2014-01-22,wrong_size,4327.63
RET-009112,140200,2254,4,2014-01-18,wrong_size,2019.48
RET-009113,140200,2255,1,2014-01-17,defective,565.99
RET-009114,140208,819,3,2014-01-17,late_delivery,34002.81
RET-009116,140242,1980,2,2014-01-18,wrong_size,2959.42
RET-009117,140256,761,6,2014-01-18,defective,9535.65
RET-009118,140256,762,3,2014-01-13,not_as_described,4459.65
RET-009120,140280,761,3,2014-01-15,defective,4774.93
RET-009121,140281,768,2,2014-01-27,wrong_size,1629.87
RET-009122,140306,1935,2,2014-01-14,wrong_size,2473.99
RET-009123,140358,565,3,2014-01-10,not_as_described,22387.58
RET-009124,140364,793,1,2014-01-16,defective,767.33
RET-009125,140364,794,1,2014-01-08,wrong_size,738.46
RET-009126,140406,726,1,2014-01-14,defective,1000.6
RET-009129,140413,725,1,2014-01-12,wrong_size,1017.66
RET-009130,140433,726,1,2014-01-22,not_as_described,987.7
RET-009131,140433,1974,3,2014-01-13,changed_mind,1461.55
RET-009132,140463,2262,1,2014-01-23,not_as_described,2909.46
RET-009133,140474,761,1,2014-01-19,wrong_size,1689.04
RET-009134,140474,762,3,2014-01-26,changed_mind,4984.82
RET-009135,140505,715,2,2014-01-09,not_as_described,2755.09
RET-009136,140505,716,6,2014-01-11,changed_mind,8646.01
RET-009137,140519,491,1,2014-01-23,wrong_size,7931.28
RET-009138,140531,648,1,2014-01-09,wrong_size,7981.07
RET-009139,140553,1044,3,2014-01-08,wrong_size,8221.18
RET-009141,140570,793,1,2014-01-22,changed_mind,759.45
RET-009142,140570,794,2,2014-01-24,wrong_size,1404.66
RET-009143,140582,443,1,2014-01-13,defective,7802.13
RET-009144,140582,927,1,2014-01-30,wrong_size,4519.38
RET-009145,140590,764,6,2014-01-18,defective,16894.75
RET-009146,140643,1935,1,2014-01-11,defective,1176.58
RET-009148,140704,2254,1,2014-01-09,defective,482.21
RET-009149,140743,794,3,2014-01-20,wrong_size,2442.56
RET-009150,140883,733,3,2014-01-18,not_as_described,10317.04
RET-009151,140883,734,1,2014-01-24,changed_mind,3533.93
RET-009156,141027,769,4,2014-01-23,wrong_size,9546.66
RET-009157,141027,770,2,2014-01-24,changed_mind,4960.81
RET-009158,141098,792,4,2014-01-24,wrong_size,2533.67
RET-009161,141120,2050,2,2014-01-24,changed_mind,9020.59
RET-009162,141167,763,2,2014-01-08,not_as_described,5702.6
RET-009163,141167,1962,6,2014-01-12,changed_mind,7331.51
RET-009164,141172,733,1,2014-01-24,changed_mind,3204.28
RET-009165,141174,791,4,2014-01-19,wrong_size,2349.07
RET-009166,141174,792,1,2014-01-19,wrong_size,572.9
RET-009171,141225,797,3,2014-01-06,not_as_described,9001.61
RET-009172,141247,729,2,2014-01-17,late_delivery,5863.74
RET-009173,141256,778,4,2014-01-14,defective,4404.75
RET-009174,141268,793,3,2014-01-26,changed_mind,2266.83
RET-009175,141268,794,3,2014-01-23,not_as_described,2241.91
RET-009176,141273,2262,2,2014-01-28,wrong_size,5609.06
RET-009182,141287,804,3,2014-01-30,wrong_size,4041.39
RET-009186,141371,2269,1,2014-01-16,defective,3205.69
RET-009188,141381,804,3,2014-01-24,not_as_described,3936.94
RET-009190,141425,475,6,2014-01-09,not_as_described,74547.2
RET-009191,141480,2218,4,2014-01-21,changed_mind,6620.92
RET-009192,141480,2219,2,2014-01-14,not_as_described,3074.05
RET-009194,141522,2218,1,2014-01-26,wrong_size,1667.77
RET-009195,141532,475,4,2014-01-28,defective,50443.83
RET-009197,141599,631,1,2014-01-14,defective,4126.41
RET-009199,141615,788,3,2014-01-28,wrong_size,9813.56
RET-009200,141623,1093,7,2014-01-24,not_as_described,4397.11
RET-009201,141623,1094,1,2014-01-31,changed_mind,622.24
RET-009203,141654,759,2,2014-01-29,wrong_size,3165.64
RET-009204,141654,760,1,2014-01-15,defective,1689.3
RET-009205,141661,1155,3,2014-01-18,defective,14990.65
RET-009206,141700,635,5,2014-01-13,defective,48765.66
RET-009208,141713,792,1,2014-01-15,wrong_size,696.07
RET-009209,141714,791,3,2014-01-16,wrong_size,2251.47
RET-009210,141721,648,2,2014-01-22,changed_mind,19583.01
RET-009211,141729,491,3,2014-01-19,wrong_size,29181.77
RET-009212,141752,1196,1,2014-01-21,late_delivery,4875.53
RET-009213,141803,1490,3,2014-01-25,defective,8424.16
RET-009218,141907,467,3,2014-01-22,not_as_described,28767.15
RET-009219,141907,734,1,2014-01-13,wrong_size,3563.13
RET-009220,141922,782,1,2014-01-30,defective,1153.75
RET-009221,141923,781,5,2014-01-24,changed_mind,6382.25
RET-009222,141938,1086,1,2014-01-26,not_as_described,1163.51
RET-009223,141991,1066,2,2014-01-22,wrong_size,6689.78
RET-009224,141996,2240,3,2014-02-01,not_as_described,3002.35
RET-009226,142000,2359,6,2014-01-15,defective,30513.98
RET-009228,142084,758,1,2014-01-18,changed_mind,863.23
RET-009229,142114,764,1,2014-01-17,not_as_described,3726.28
RET-009230,142119,1920,3,2014-02-05,not_as_described,9551.48
RET-009231,142129,1391,1,2014-01-29,not_as_described,2050.4
RET-009232,142143,1057,1,2014-01-23,wrong_size,1458.34
RET-009233,142155,964,2,2014-01-19,wrong_size,7081.87
RET-009234,142167,631,4,2014-01-14,defective,16843.73
RET-009235,142171,976,6,2014-01-18,wrong_size,21785.77
RET-009237,142186,826,5,2014-01-17,changed_mind,57090.47
RET-009238,142196,432,1,2014-02-04,wrong_size,9892.82
RET-009239,142220,981,1,2014-01-24,changed_mind,2039.5
RET-009240,142241,792,8,2014-02-02,changed_mind,6021.32
RET-009241,142253,733,4,2014-01-16,not_as_described,16844.26
RET-009242,142253,734,2,2014-01-15,defective,8626.73
RET-009243,142259,604,2,2014-01-27,wrong_size,11044.69
RET-009246,142286,725,1,2014-02-06,changed_mind,1149.06
RET-009248,142308,778,7,2014-01-22,wrong_size,9264.76
RET-009249,142372,2269,5,2014-01-22,wrong_size,17402.32
RET-009250,142374,763,1,2014-01-23,changed_mind,3886.18
RET-009251,142374,764,2,2014-01-29,late_delivery,7263.3
RET-009253,142388,792,1,2014-02-04,wrong_size,710.58
RET-009254,142399,2205,1,2014-01-28,late_delivery,1511.9
