shipment_id,order_id,shipper_id,delivery_date,ship_date
4347,6473,,8/3/2012,8/1/2012
4348,6474,,8/10/2012,8/4/2012
4349,6475,,8/3/2012,8/1/2012
4350,6479,,8/2/2012,7/30/2012
4351,6480,,8/7/2012,8/5/2012
4352,6481,,8/10/2012,8/3/2012
4353,6482,,8/7/2012,8/1/2012
4354,6483,,8/4/2012,8/1/2012
4355,6484,,8/4/2012,7/30/2012
4356,6485,,8/6/2012,7/30/2012
4357,6487,,8/7/2012,8/3/2012
4358,6488,,8/6/2012,8/3/2012
4359,6490,,8/2/2012,7/30/2012
4360,6493,,8/7/2012,8/1/2012
4361,6494,,8/6/2012,8/1/2012
4362,6495,,8/10/2012,8/3/2012
4363,6496,,8/2/2012,7/29/2012
4364,6497,,8/6/2012,8/1/2012
4365,6498,,8/8/2012,8/1/2012
4366,6501,,8/8/2012,8/2/2012
4367,6502,,8/7/2012,8/2/2012
4368,6503,,8/8/2012,8/1/2012
4369,6504,,8/6/2012,7/31/2012
4370,6505,,8/6/2012,8/1/2012
4371,6506,,8/11/2012,8/5/2012
4372,6507,,8/6/2012,8/3/2012
4373,6508,,8/6/2012,7/31/2012
4374,6510,,8/3/2012,7/30/2012
4375,6511,,8/6/2012,7/31/2012
4376,6512,,8/6/2012,8/4/2012
4377,6515,,8/5/2012,8/2/2012
4378,6516,,8/4/2012,8/1/2012
4379,6520,,8/9/2012,8/2/2012
4380,6521,,8/4/2012,8/2/2012
4381,6522,,8/4/2012,8/1/2012
4382,6523,,8/1/2012,7/30/2012
4383,6527,,8/2/2012,7/29/2012
4384,6529,,8/4/2012,8/1/2012
4385,6530,,8/3/2012,8/1/2012
4386,6531,,8/10/2012,8/4/2012
4387,6532,,8/6/2012,7/30/2012
4388,6533,,8/4/2012,8/2/2012
4389,6535,,8/4/2012,8/1/2012
4390,6536,,8/9/2012,8/2/2012
4391,6538,,8/4/2012,8/1/2012
4392,6542,,8/7/2012,8/2/2012
4393,6543,,8/9/2012,8/2/2012
4394,6544,,8/10/2012,8/3/2012
4395,6545,,8/8/2012,8/1/2012
4396,6547,,8/10/2012,8/3/2012
4397,6550,,8/10/2012,8/3/2012
4398,6551,,8/8/2012,8/3/2012
4399,6552,,8/11/2012,8/4/2012
4400,6553,,8/8/2012,8/1/2012
4401,6554,,8/8/2012,8/1/2012
4402,6557,,8/7/2012,8/3/2012
4403,6559,,8/4/2012,8/1/2012
4404,6560,,8/5/2012,8/3/2012
4405,6562,,8/3/2012,8/1/2012
4406,6563,,8/7/2012,8/3/2012
4407,6564,,8/4/2012,7/30/2012
4408,6565,,8/7/2012,7/31/2012
4409,6567,,8/5/2012,8/2/2012
4410,6568,,8/4/2012,8/2/2012
4411,6570,,8/4/2012,8/2/2012
4412,6571,,8/7/2012,8/1/2012
4413,6572,,8/2/2012,7/31/2012
4414,6574,,8/5/2012,8/1/2012
4415,6576,,8/11/2012,8/4/2012
4416,6577,,8/6/2012,7/30/2012
4417,6579,,8/4/2012,7/31/2012
4418,6580,,8/8/2012,8/1/2012
4419,6582,,8/11/2012,8/4/2012
4420,6584,,8/4/2012,7/31/2012
4421,6585,,8/11/2012,8/4/2012
4422,6586,,8/9/2012,8/4/2012
4423,6588,,8/4/2012,8/1/2012
4424,6590,,8/6/2012,8/1/2012
4425,6591,,8/7/2012,8/4/2012
4426,6592,,8/4/2012,8/2/2012
4427,6593,,8/3/2012,7/31/2012
4428,6595,,8/4/2012,8/2/2012
4429,6596,,8/5/2012,8/2/2012
4430,6597,,8/9/2012,8/4/2012
4431,6598,,8/4/2012,8/1/2012
4432,6599,,8/6/2012,8/1/2012
4433,6600,,8/4/2012,7/30/2012
4434,6601,,8/7/2012,7/31/2012
4435,6602,,8/8/2012,8/3/2012
4436,6603,,8/4/2012,8/2/2012
4437,6605,,8/6/2012,8/1/2012
4438,6607,,8/3/2012,7/31/2012
4439,6608,,8/5/2012,8/1/2012
4440,6609,,8/8/2012,8/1/2012
4441,6610,,8/3/2012,7/31/2012
4442,6611,,8/7/2012,7/31/2012
4443,6613,,8/5/2012,7/30/2012
4444,6614,,8/7/2012,7/31/2012
4445,6615,,8/8/2012,8/2/2012
4446,6616,,8/10/2012,8/5/2012
4447,6617,,8/6/2012,8/2/2012
4448,6619,,8/6/2012,8/1/2012
4449,6620,,8/7/2012,8/4/2012
4450,6621,,8/8/2012,8/1/2012
4451,6625,,8/6/2012,7/31/2012
4452,6626,,8/7/2012,8/2/2012
4453,6627,,8/9/2012,8/5/2012
4454,6629,,8/2/2012,7/31/2012
4455,6630,,8/8/2012,8/3/2012
4456,6632,,8/6/2012,8/1/2012
4457,6633,,8/9/2012,8/2/2012
4458,6635,,8/10/2012,8/3/2012
4459,6636,,8/5/2012,8/3/2012
4460,6637,,8/6/2012,7/31/2012
4461,6639,,8/6/2012,8/2/2012
4462,6640,,8/9/2012,8/5/2012
4463,6641,,8/5/2012,7/30/2012
4464,6645,,8/9/2012,8/4/2012
4465,6647,,8/10/2012,8/3/2012
4466,6648,,8/6/2012,8/3/2012
4467,6649,,8/9/2012,8/3/2012
4468,6650,,8/5/2012,8/3/2012
4469,6651,,8/7/2012,8/2/2012
4470,6654,,8/1/2012,7/30/2012
4471,6655,,8/6/2012,7/30/2012
4472,6658,,8/7/2012,8/1/2012
4473,6659,,8/2/2012,7/31/2012
4474,6662,,8/11/2012,8/5/2012
4475,6663,,8/9/2012,8/6/2012
4476,6664,,8/6/2012,8/4/2012
4477,6666,,8/7/2012,8/4/2012
4478,6668,,8/6/2012,7/30/2012
4479,6670,,8/5/2012,7/31/2012
4480,6671,,8/10/2012,8/3/2012
4481,6672,,8/9/2012,8/4/2012
4482,6673,,8/4/2012,7/31/2012
4483,6676,,8/6/2012,8/2/2012
4484,6678,,8/6/2012,8/1/2012
4485,6679,,8/8/2012,8/4/2012
4486,6680,,8/8/2012,8/4/2012
4487,6682,,8/8/2012,8/3/2012
4488,6684,,8/7/2012,7/31/2012
4489,6685,,8/10/2012,8/5/2012
4490,6686,,8/7/2012,8/2/2012
4491,6687,,8/4/2012,8/1/2012
4492,6688,,8/10/2012,8/3/2012
4493,6689,,8/5/2012,8/2/2012
4494,6690,,8/6/2012,8/4/2012
4495,6692,,8/10/2012,8/3/2012
4496,6693,,8/7/2012,8/4/2012
4497,6694,,8/12/2012,8/6/2012
4498,6695,,8/7/2012,8/3/2012
4499,6696,,8/8/2012,8/1/2012
4500,6697,,8/9/2012,8/2/2012
4501,6698,,8/7/2012,8/2/2012
4502,6701,,8/3/2012,7/30/2012
4503,6702,,8/5/2012,8/3/2012
4504,6703,,8/4/2012,8/2/2012
4505,6706,,8/9/2012,8/3/2012
4506,6708,,8/12/2012,8/5/2012
4507,6709,,8/10/2012,8/3/2012
4508,6710,,8/8/2012,8/1/2012
4509,6711,,8/7/2012,7/31/2012
4510,6713,,8/2/2012,7/31/2012
4511,6714,,8/7/2012,7/31/2012
4512,6715,,8/2/2012,7/31/2012
4513,6716,,8/11/2012,8/4/2012
4514,6717,,8/10/2012,8/3/2012
4515,6718,,8/5/2012,8/1/2012
4516,6719,,8/8/2012,8/2/2012
4517,6721,,8/9/2012,8/5/2012
4518,6722,,8/5/2012,8/2/2012
4519,6723,,8/2/2012,7/31/2012
4520,6725,,8/9/2012,8/6/2012
4521,6726,,8/3/2012,8/1/2012
4522,6728,,8/6/2012,8/4/2012
4523,6729,,8/6/2012,7/31/2012
4524,6730,,8/8/2012,8/1/2012
4525,6731,,8/10/2012,8/4/2012
4526,6732,,8/11/2012,8/4/2012
4527,6733,,8/4/2012,7/31/2012
4528,6734,,8/10/2012,8/3/2012
4529,6736,,8/1/2012,7/30/2012
4530,6737,,8/4/2012,8/1/2012
4531,6738,,8/7/2012,8/3/2012
4532,6739,,8/4/2012,7/31/2012
4533,6740,,8/8/2012,8/2/2012
4534,6741,,8/11/2012,8/6/2012
4535,6742,,8/7/2012,8/3/2012
4536,6743,,8/4/2012,8/2/2012
4537,6745,,8/5/2012,8/3/2012
4538,6747,,8/11/2012,8/5/2012
4539,6748,,8/4/2012,8/1/2012
4540,6750,,8/6/2012,8/2/2012
4541,6751,,8/10/2012,8/3/2012
4542,6752,,8/11/2012,8/4/2012
4543,6753,,8/3/2012,7/30/2012
4544,6754,,8/1/2012,7/30/2012
4545,6757,,8/8/2012,8/2/2012
4546,6758,,8/10/2012,8/5/2012
4547,6760,,8/5/2012,8/1/2012
4548,6761,,8/8/2012,8/4/2012
4549,6762,,8/3/2012,7/31/2012
4550,6764,,8/9/2012,8/5/2012
4551,6765,,8/9/2012,8/6/2012
4552,6766,,8/6/2012,8/1/2012
4553,6768,,8/12/2012,8/5/2012
4554,6770,,8/8/2012,8/1/2012
4555,6771,,8/5/2012,8/3/2012
4556,6772,,8/4/2012,8/1/2012
4557,6774,,8/3/2012,7/31/2012
4558,6775,,8/9/2012,8/3/2012
4559,6778,,8/7/2012,8/1/2012
4560,6779,,8/9/2012,8/3/2012
4561,6780,,8/11/2012,8/4/2012
4562,6781,,8/7/2012,8/4/2012
4563,6782,,8/5/2012,8/2/2012
4564,6783,,8/8/2012,8/4/2012
4565,6784,,8/7/2012,8/2/2012
4566,6786,,8/6/2012,8/2/2012
4567,6788,,8/7/2012,8/4/2012
4568,6789,,8/6/2012,8/2/2012
4569,6790,,8/8/2012,8/3/2012
4570,6791,,8/5/2012,8/3/2012
4571,6792,,8/6/2012,7/31/2012
4572,6793,,8/7/2012,8/2/2012
4573,6794,,8/7/2012,7/31/2012
4574,6796,,8/3/2012,8/1/2012
4575,6797,,8/3/2012,8/1/2012
4576,6798,,8/3/2012,7/31/2012
4577,6799,,8/7/2012,8/5/2012
4578,6802,,8/6/2012,8/2/2012
4579,6804,,8/6/2012,7/31/2012
4580,6806,,8/7/2012,7/31/2012
4581,6808,,8/9/2012,8/5/2012
4582,6809,,8/6/2012,8/3/2012
4583,6810,,8/9/2012,8/2/2012
4584,6811,,8/5/2012,7/31/2012
4585,6812,,8/8/2012,8/1/2012
4586,6813,,8/7/2012,8/3/2012
4587,6814,,8/4/2012,8/2/2012
4588,6816,,8/6/2012,8/2/2012
4589,6818,,8/5/2012,8/3/2012
4590,6824,,8/7/2012,7/31/2012
4591,6825,,8/7/2012,8/2/2012
4592,6826,,8/9/2012,8/3/2012
4593,6827,,8/5/2012,8/3/2012
4594,6828,,8/7/2012,8/1/2012
4595,6829,,8/7/2012,8/3/2012
4596,6830,,8/3/2012,7/31/2012
4597,6832,,8/5/2012,8/2/2012
4598,6835,,8/7/2012,8/5/2012
4599,6836,,8/12/2012,8/6/2012
4600,6839,,8/6/2012,8/4/2012
4601,6842,,8/6/2012,7/30/2012
4602,6843,,8/5/2012,8/1/2012
4603,6845,,8/5/2012,8/3/2012
4604,6846,,8/5/2012,8/3/2012
4605,6847,,8/6/2012,8/2/2012
4606,6848,,8/11/2012,8/4/2012
4607,6849,,8/5/2012,8/2/2012
4608,6850,,8/3/2012,7/30/2012
4609,6851,,8/6/2012,8/4/2012
4610,6854,,8/3/2012,8/1/2012
4611,6857,,8/4/2012,8/1/2012
4612,6858,,8/4/2012,8/2/2012
4613,6859,,8/4/2012,7/30/2012
4614,6860,,8/5/2012,7/31/2012
4615,6862,,8/6/2012,8/3/2012
4616,6863,,8/2/2012,7/31/2012
4617,6864,,8/3/2012,7/31/2012
4618,6866,,8/7/2012,7/31/2012
4619,6867,,8/11/2012,8/4/2012
4620,6868,,8/4/2012,8/2/2012
4621,6869,,8/10/2012,8/6/2012
4622,6870,,8/9/2012,8/2/2012
4623,6871,,8/6/2012,7/30/2012
4624,6872,,8/10/2012,8/3/2012
4625,6873,,8/7/2012,8/5/2012
4626,6874,,8/10/2012,8/4/2012
4627,6875,,8/6/2012,8/4/2012
4628,6876,,8/7/2012,8/5/2012
4629,6877,,8/5/2012,7/31/2012
4630,6878,,8/6/2012,7/31/2012
4631,6880,,8/8/2012,8/2/2012
4632,6881,,8/7/2012,7/31/2012
4633,6882,,8/6/2012,8/4/2012
4634,6883,,8/9/2012,8/3/2012
4635,6889,,8/6/2012,8/3/2012
4636,6890,,8/2/2012,7/31/2012
4637,6891,,8/6/2012,8/2/2012
4638,6894,,8/6/2012,8/1/2012
4639,6895,,8/8/2012,8/5/2012
4640,6896,,8/9/2012,8/2/2012
4641,6897,,8/10/2012,8/4/2012
4642,6900,,8/6/2012,8/3/2012
4643,6903,,8/6/2012,8/2/2012
4644,6904,,8/5/2012,8/3/2012
4645,6905,,8/10/2012,8/4/2012
4646,6906,,8/10/2012,8/3/2012
4647,6907,,8/6/2012,8/3/2012
4648,6909,,8/3/2012,7/31/2012
4649,6910,,8/9/2012,8/2/2012
4650,6911,,8/9/2012,8/3/2012
4651,6912,,8/9/2012,8/2/2012
4652,6913,,8/4/2012,8/2/2012
4653,6914,,8/5/2012,8/2/2012
4654,6915,,8/5/2012,8/2/2012
4655,6917,,8/8/2012,8/2/2012
4656,6918,,8/10/2012,8/5/2012
4657,6919,,8/8/2012,8/6/2012
4658,6920,,8/10/2012,8/4/2012
4659,6922,,8/7/2012,8/4/2012
4660,6923,,8/5/2012,8/3/2012
4661,6924,,8/6/2012,8/3/2012
4662,6925,,8/8/2012,8/4/2012
4663,6928,,8/10/2012,8/4/2012
4664,6929,,8/12/2012,8/6/2012
4665,6930,,8/8/2012,8/3/2012
4666,6931,,8/7/2012,8/3/2012
4667,6932,,8/9/2012,8/5/2012
4668,6933,,8/10/2012,8/5/2012
4669,6935,,8/4/2012,8/2/2012
4670,6937,,8/5/2012,7/30/2012
4671,6940,,8/6/2012,8/2/2012
4672,6942,,8/8/2012,8/4/2012
4673,6943,,8/6/2012,8/3/2012
4674,6944,,8/5/2012,8/1/2012
4675,6945,,8/3/2012,8/1/2012
4676,6946,,8/8/2012,8/4/2012
4677,6948,,8/5/2012,8/3/2012
4678,6949,,8/7/2012,8/1/2012
4679,6951,,8/7/2012,8/4/2012
4680,6952,,8/8/2012,8/2/2012
4681,6953,,8/11/2012,8/4/2012
4682,6954,,8/5/2012,8/2/2012
4683,6956,,8/5/2012,7/30/2012
4684,6957,,8/4/2012,8/1/2012
4685,6958,,8/4/2012,8/1/2012
4686,6959,,8/8/2012,8/3/2012
4687,6962,,8/4/2012,7/31/2012
4688,6963,,8/6/2012,7/31/2012
4689,6964,,8/7/2012,8/2/2012
4690,6965,,8/11/2012,8/6/2012
4691,6966,,8/7/2012,8/2/2012
4692,6969,,8/11/2012,8/6/2012
4693,6971,,8/5/2012,8/2/2012
4694,6972,,8/8/2012,8/2/2012
4695,6974,,8/10/2012,8/3/2012
4696,6976,,8/4/2012,8/2/2012
4697,6977,,8/6/2012,8/1/2012
4698,6978,,8/11/2012,8/6/2012
4699,6979,,8/7/2012,8/2/2012
4700,6980,,8/7/2012,8/4/2012
4701,6982,,8/11/2012,8/4/2012
4702,6984,,8/8/2012,8/1/2012
4703,6985,,8/5/2012,8/1/2012
4704,6986,,8/4/2012,8/1/2012
4705,6988,,8/11/2012,8/4/2012
4706,6990,,8/5/2012,8/3/2012
4707,6991,,8/10/2012,8/4/2012
4708,6992,,8/11/2012,8/4/2012
4709,6993,,8/10/2012,8/3/2012
4710,6994,,8/10/2012,8/5/2012
4711,6996,,8/9/2012,8/3/2012
4712,7000,,8/8/2012,8/1/2012
4713,7001,,8/8/2012,8/5/2012
4714,7003,,8/9/2012,8/6/2012
4715,7004,,8/8/2012,8/3/2012
4716,7005,,8/2/2012,7/31/2012
4717,7007,,8/4/2012,8/1/2012
4718,7008,,8/9/2012,8/4/2012
4719,7009,,8/10/2012,8/4/2012
4720,7010,,8/11/2012,8/4/2012
4721,7011,,8/6/2012,7/31/2012
4722,7012,,8/4/2012,8/2/2012
4723,7013,,8/10/2012,8/3/2012
4724,7014,,8/4/2012,8/2/2012
4725,7015,,8/8/2012,8/3/2012
4726,7017,,8/13/2012,8/6/2012
4727,7018,,8/11/2012,8/4/2012
4728,7021,,8/3/2012,8/1/2012
4729,7023,,8/9/2012,8/6/2012
4730,7024,,8/5/2012,8/1/2012
4731,7025,,8/9/2012,8/4/2012
4732,7027,,8/2/2012,7/31/2012
4733,7031,,8/10/2012,8/3/2012
4734,7033,,8/9/2012,8/3/2012
4735,7034,,8/2/2012,7/31/2012
4736,7036,,8/7/2012,8/5/2012
4737,7038,,8/6/2012,8/1/2012
4738,7041,,8/8/2012,8/4/2012
4739,7042,,8/8/2012,8/5/2012
4740,7043,,8/8/2012,8/3/2012
4741,7044,,8/7/2012,8/2/2012
4742,7046,,8/8/2012,8/2/2012
4743,7047,,8/9/2012,8/3/2012
4744,7049,,8/6/2012,8/4/2012
4745,7050,,8/9/2012,8/4/2012
4746,7051,,8/6/2012,8/3/2012
4747,7052,,8/2/2012,7/30/2012
4748,7053,,8/10/2012,8/4/2012
4749,7055,,8/5/2012,8/1/2012
4750,7056,,8/9/2012,8/4/2012
4751,7059,,8/4/2012,8/1/2012
4752,7060,,8/3/2012,7/31/2012
4753,7061,,8/4/2012,8/1/2012
4754,7063,,8/11/2012,8/6/2012
4755,7065,,8/7/2012,8/2/2012
4756,7066,,8/8/2012,8/2/2012
4757,7067,,8/7/2012,8/3/2012
4758,7068,,8/5/2012,8/1/2012
4759,7070,,8/10/2012,8/4/2012
4760,7072,,8/4/2012,8/2/2012
4761,7074,,8/10/2012,8/3/2012
4762,7075,,8/5/2012,8/3/2012
4763,7076,,8/6/2012,8/2/2012
4764,7077,,8/3/2012,8/1/2012
4765,7078,,8/4/2012,8/2/2012
4766,7080,,8/7/2012,8/2/2012
4767,7082,,8/2/2012,7/31/2012
4768,7083,,8/5/2012,8/3/2012
4769,7085,,8/10/2012,8/4/2012
4770,7088,,8/11/2012,8/6/2012
4771,7089,,8/5/2012,8/3/2012
4772,7090,,8/3/2012,8/1/2012
4773,7092,,8/7/2012,8/3/2012
4774,7093,,8/12/2012,8/6/2012
4775,7095,,8/8/2012,8/2/2012
4776,7096,,8/12/2012,8/6/2012
4777,7097,,8/3/2012,8/1/2012
4778,7098,,8/5/2012,7/31/2012
4779,7100,,8/7/2012,8/3/2012
4780,7102,,8/10/2012,8/4/2012
4781,7105,,8/6/2012,8/3/2012
4782,7106,,8/7/2012,8/5/2012
4783,7107,,8/8/2012,8/4/2012
4784,7108,,8/7/2012,8/2/2012
4785,7109,,8/7/2012,8/1/2012
4786,7111,,8/11/2012,8/5/2012
4787,7113,,8/5/2012,8/3/2012
4788,7116,,8/6/2012,8/3/2012
4789,7118,,8/9/2012,8/3/2012
4790,7119,,8/7/2012,8/4/2012
4791,7120,,8/4/2012,8/2/2012
4792,7121,,8/6/2012,8/2/2012
4793,7122,,8/7/2012,8/2/2012
4794,7123,,8/11/2012,8/6/2012
4795,7124,,8/12/2012,8/5/2012
4796,7125,,8/9/2012,8/5/2012
4797,7127,,8/8/2012,8/1/2012
4798,7128,,8/11/2012,8/4/2012
4799,7129,,8/8/2012,8/3/2012
4800,7130,,8/6/2012,8/3/2012
4801,7133,,8/7/2012,8/1/2012
4802,7134,,8/5/2012,8/3/2012
4803,7135,,8/9/2012,8/5/2012
4804,7136,,8/6/2012,7/31/2012
4805,7137,,8/7/2012,8/1/2012
4806,7139,,8/6/2012,7/30/2012
4807,7142,,8/9/2012,8/2/2012
4808,7144,,8/8/2012,8/1/2012
4809,7148,,8/9/2012,8/4/2012
4810,7149,,8/5/2012,8/3/2012
4811,7150,,8/6/2012,8/4/2012
4812,7152,,8/11/2012,8/4/2012
4813,7153,,8/7/2012,8/2/2012
4814,7154,,8/9/2012,8/4/2012
4815,7155,,8/6/2012,8/2/2012
4816,7156,,8/6/2012,8/3/2012
4817,7157,,8/6/2012,8/4/2012
4818,7158,,8/8/2012,8/2/2012
4819,7162,,8/12/2012,8/5/2012
4820,7164,,8/7/2012,8/1/2012
4821,7165,,8/9/2012,8/3/2012
4822,7166,,8/6/2012,8/2/2012
4823,7171,,8/4/2012,7/30/2012
4824,7172,,8/10/2012,8/3/2012
4825,7176,,8/11/2012,8/4/2012
4826,7177,,8/9/2012,8/3/2012
4827,7178,,8/5/2012,8/2/2012
4828,7179,,8/6/2012,8/4/2012
4829,7180,,8/8/2012,8/3/2012
4830,7181,,8/8/2012,8/1/2012
4831,7182,,8/7/2012,8/2/2012
4832,7183,,8/6/2012,8/4/2012
4833,7187,,8/5/2012,8/2/2012
4834,7188,,8/7/2012,8/3/2012
4835,7189,,8/9/2012,8/2/2012
4836,7190,,8/12/2012,8/6/2012
4837,7191,,8/8/2012,8/1/2012
4838,7192,,8/3/2012,7/31/2012
4839,7193,,8/5/2012,8/3/2012
4840,7194,,8/8/2012,8/3/2012
4841,7195,,8/8/2012,8/3/2012
4842,7196,,8/11/2012,8/4/2012
4843,7197,,8/6/2012,8/2/2012
4844,7198,,8/8/2012,8/5/2012
4845,7200,,8/6/2012,8/1/2012
4846,7203,,8/11/2012,8/4/2012
4847,7204,,8/7/2012,8/3/2012
4848,7207,,8/11/2012,8/4/2012
4849,7210,,8/7/2012,8/4/2012
4850,7211,,8/8/2012,8/2/2012
4851,7212,,8/9/2012,8/4/2012
4852,7213,,8/6/2012,8/3/2012
4853,7214,,8/7/2012,8/2/2012
4854,7216,,8/7/2012,8/3/2012
4855,7217,,8/10/2012,8/4/2012
4856,7219,,8/7/2012,8/4/2012
4857,7220,,8/9/2012,8/5/2012
4858,7221,,8/8/2012,8/3/2012
4859,7222,,8/9/2012,8/2/2012
4860,7223,,8/8/2012,8/5/2012
4861,7224,,8/7/2012,8/1/2012
4862,7225,,8/7/2012,8/1/2012
4863,7227,,8/8/2012,8/4/2012
4864,7228,,8/5/2012,8/1/2012
4865,7229,,8/11/2012,8/5/2012
4866,7230,,8/4/2012,8/2/2012
4867,7231,,8/9/2012,8/3/2012
4868,7236,,8/7/2012,8/3/2012
4869,7237,,8/6/2012,7/31/2012
4870,7238,,8/6/2012,8/1/2012
4871,7241,,8/8/2012,8/1/2012
4872,7242,,8/7/2012,8/4/2012
4873,7243,,8/6/2012,8/4/2012
4874,7244,,8/10/2012,8/3/2012
4875,7245,,8/7/2012,7/31/2012
4876,7246,,8/6/2012,8/4/2012
4877,7248,,8/6/2012,8/2/2012
4878,7250,,8/10/2012,8/3/2012
4879,7251,,8/5/2012,7/31/2012
4880,7253,,8/5/2012,8/1/2012
4881,7254,,8/5/2012,8/3/2012
4882,7256,,8/9/2012,8/4/2012
4883,7257,,8/5/2012,7/30/2012
4884,7258,,8/12/2012,8/5/2012
4885,7259,,8/11/2012,8/5/2012
4886,7261,,8/7/2012,8/4/2012
4887,7262,,8/3/2012,7/31/2012
4888,7264,,8/8/2012,8/4/2012
4889,7265,,8/4/2012,8/2/2012
4890,7266,,8/8/2012,8/5/2012
4891,7267,,8/11/2012,8/4/2012
4892,7268,,8/5/2012,8/1/2012
4893,7269,,8/4/2012,8/2/2012
4894,7270,,8/10/2012,8/4/2012
4895,7271,,8/10/2012,8/5/2012
4896,7273,,8/11/2012,8/5/2012
4897,7274,,8/9/2012,8/5/2012
4898,7275,,8/10/2012,8/5/2012
4899,7276,,8/5/2012,8/3/2012
4900,7277,,8/10/2012,8/4/2012
4901,7278,,8/10/2012,8/5/2012
4902,7279,,8/7/2012,7/31/2012
4903,7281,,8/12/2012,8/6/2012
4904,7282,,8/12/2012,8/7/2012
4905,7283,,8/4/2012,7/31/2012
4906,7284,,8/8/2012,8/1/2012
4907,7285,,8/8/2012,8/5/2012
4908,7286,,8/8/2012,8/4/2012
4909,7288,,8/6/2012,8/4/2012
4910,7289,,8/8/2012,8/5/2012
4911,7290,,8/10/2012,8/6/2012
4912,7294,,8/8/2012,8/1/2012
4913,7295,,8/11/2012,8/5/2012
4914,7297,,8/5/2012,8/1/2012
4915,7298,,8/9/2012,8/3/2012
4916,7299,,8/8/2012,8/4/2012
4917,7300,,8/7/2012,8/2/2012
4918,7301,,8/12/2012,8/7/2012
4919,7302,,8/8/2012,8/3/2012
4920,7304,,8/8/2012,8/2/2012
4921,7305,,8/7/2012,8/5/2012
4922,7307,,8/7/2012,8/4/2012
4923,7308,,8/4/2012,7/31/2012
4924,7309,,8/6/2012,8/3/2012
4925,7310,,8/4/2012,8/2/2012
4926,7316,,8/13/2012,8/6/2012
4927,7317,,8/11/2012,8/6/2012
4928,7318,,8/6/2012,8/4/2012
4929,7319,,8/6/2012,8/1/2012
4930,7320,,8/7/2012,8/4/2012
4931,7322,,8/8/2012,8/4/2012
4932,7324,,8/9/2012,8/2/2012
4933,7325,,8/11/2012,8/4/2012
4934,7327,,8/11/2012,8/4/2012
4935,7329,,8/7/2012,8/1/2012
4936,7330,,8/10/2012,8/4/2012
4937,7331,,8/7/2012,8/4/2012
4938,7332,,8/8/2012,8/5/2012
4939,7335,,8/7/2012,8/3/2012
4940,7336,,8/10/2012,8/3/2012
4941,7337,,8/6/2012,8/3/2012
4942,7340,,8/8/2012,8/6/2012
4943,7341,,8/10/2012,8/6/2012
4944,7342,,8/10/2012,8/3/2012
4945,7348,,8/8/2012,8/5/2012
4946,7349,,8/10/2012,8/4/2012
4947,7350,,8/7/2012,8/5/2012
4948,7353,,8/14/2012,8/7/2012
4949,7355,,8/14/2012,8/7/2012
4950,7356,,8/9/2012,8/3/2012
4951,7357,,8/11/2012,8/4/2012
4952,7360,,8/7/2012,8/3/2012
4953,7362,,8/10/2012,8/7/2012
4954,7364,,8/8/2012,8/3/2012
4955,7368,,8/7/2012,8/5/2012
4956,7372,,8/5/2012,8/1/2012
4957,7373,,8/9/2012,8/4/2012
4958,7374,,8/7/2012,8/3/2012
4959,7375,,8/10/2012,8/6/2012
4960,7377,,8/12/2012,8/6/2012
4961,7378,,8/4/2012,8/2/2012
4962,7379,,8/8/2012,8/4/2012
4963,7380,,8/10/2012,8/4/2012
4964,7381,,8/8/2012,8/2/2012
4965,7382,,8/11/2012,8/6/2012
4966,7383,,8/8/2012,8/5/2012
4967,7384,,8/6/2012,8/2/2012
4968,7385,,8/7/2012,8/1/2012
4969,7386,,8/3/2012,7/31/2012
4970,7387,,8/7/2012,7/31/2012
4971,7389,,8/4/2012,7/31/2012
4972,7390,,8/10/2012,8/7/2012
4973,7391,,8/9/2012,8/2/2012
4974,7393,,8/8/2012,8/4/2012
4975,7394,,8/11/2012,8/4/2012
4976,7395,,8/8/2012,8/6/2012
4977,7397,,8/7/2012,8/1/2012
4978,7399,,8/7/2012,8/3/2012
4979,7400,,8/6/2012,8/2/2012
4980,7401,,8/6/2012,8/3/2012
4981,7402,,8/8/2012,8/6/2012
4982,7403,,8/4/2012,8/1/2012
4983,7404,,8/12/2012,8/5/2012
4984,7405,,8/4/2012,8/2/2012
4985,7406,,8/11/2012,8/5/2012
4986,7407,,8/9/2012,8/4/2012
4987,7408,,8/9/2012,8/5/2012
4988,7409,,8/6/2012,8/1/2012
4989,7410,,8/6/2012,8/3/2012
4990,7411,,8/7/2012,8/4/2012
4991,7412,,8/11/2012,8/5/2012
4992,7413,,8/7/2012,8/2/2012
4993,7414,,8/11/2012,8/6/2012
4994,7415,,8/12/2012,8/5/2012
4995,7417,,8/11/2012,8/7/2012
4996,7419,,8/13/2012,8/6/2012
4997,7421,,8/3/2012,7/31/2012
4998,7422,,8/8/2012,8/5/2012
4999,7423,,8/7/2012,8/3/2012
5000,7424,,8/9/2012,8/4/2012
5001,7425,,8/9/2012,8/4/2012
5002,7426,,8/4/2012,8/2/2012
5003,7427,,8/7/2012,8/1/2012
5004,7428,,8/9/2012,8/4/2012
5005,7429,,8/5/2012,8/1/2012
5006,7430,,8/6/2012,7/31/2012
5007,7431,,8/11/2012,8/5/2012
5008,7432,,8/7/2012,8/3/2012
5009,7434,,8/9/2012,8/6/2012
5010,7435,,8/7/2012,8/3/2012
5011,7436,,8/9/2012,8/4/2012
