snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,sell_through_rate,fill_rate,days_of_supply
2017-03-31,1763,138,2,2,0,0.0143,1.0,2070.0
2017-04-30,1763,138,1,1,0,0.0072,1.0,4140.0
2017-05-31,1763,138,2,2,1,0.0143,0.9667,2070.0
2017-06-30,1763,138,1,1,0,0.0072,1.0,4140.0
2017-07-31,1763,138,1,1,2,0.0072,0.9333,4140.0
2017-08-31,1763,138,1,1,2,0.0072,0.9333,4140.0
2017-09-30,1763,138,1,1,1,0.0072,0.9667,4140.0
2018-01-31,1763,138,1,1,1,0.0072,0.9667,4140.0
2018-05-31,1763,138,1,1,0,0.0072,1.0,4140.0
2018-06-30,1763,138,1,1,0,0.0072,1.0,4140.0
2018-07-31,1763,138,1,1,0,0.0072,1.0,4140.0
2020-06-30,1932,3,1,1,0,0.25,1.0,90.0
2020-07-31,1932,3,1,1,0,0.25,1.0,90.0
2020-08-31,1932,3,2,2,2,0.4,0.9333,45.0
2020-09-30,1932,3,1,1,2,0.25,0.9333,90.0
2021-04-30,1932,3,1,1,0,0.25,1.0,90.0
2021-05-31,1932,3,1,1,2,0.25,0.9333,90.0
2021-08-31,1932,3,1,1,1,0.25,0.9667,90.0
2021-09-30,1932,3,1,1,0,0.25,1.0,90.0
2021-10-31,1932,3,1,1,0,0.25,1.0,90.0
2021-12-31,1932,3,2,2,2,0.4,0.9333,45.0
2022-01-31,1932,3,2,2,2,0.4,0.9333,45.0
2022-02-28,1932,3,1,1,2,0.25,0.9333,90.0
2022-03-31,1932,3,2,2,0,0.4,1.0,45.0
2022-04-30,1932,3,5,5,2,0.625,0.9333,18.0
2022-05-31,1932,3,3,3,0,0.5,1.0,30.0
2022-06-30,1932,3,2,2,0,0.4,1.0,45.0
2022-07-31,1932,3,1,1,2,0.25,0.9333,90.0
2022-08-31,1932,3,2,2,1,0.4,0.9667,45.0
2022-09-30,1932,3,1,1,0,0.25,1.0,90.0
2022-10-31,1932,3,1,1,2,0.25,0.9333,90.0
2022-12-31,1932,3,1,1,1,0.25,0.9667,90.0
2019-04-30,487,9,3,3,0,0.25,1.0,90.0
2019-05-31,487,9,2,2,0,0.1818,1.0,135.0
2019-07-31,487,9,1,1,1,0.1,0.9667,270.0
2019-08-31,487,9,2,2,1,0.1818,0.9667,135.0
2019-10-31,487,9,1,1,0,0.1,1.0,270.0
2020-05-31,487,9,1,1,1,0.1,0.9667,270.0
2020-06-30,487,9,2,2,1,0.1818,0.9667,135.0
2020-07-31,487,9,3,3,2,0.25,0.9333,90.0
2020-08-31,487,9,1,1,2,0.1,0.9333,270.0
2020-09-30,487,9,3,3,0,0.25,1.0,90.0
2020-12-31,487,9,1,1,2,0.1,0.9333,270.0
2021-01-31,487,9,1,1,0,0.1,1.0,270.0
2021-02-28,487,9,1,1,2,0.1,0.9333,270.0
2021-04-30,487,9,1,1,0,0.1,1.0,270.0
2021-05-31,487,9,1,1,0,0.1,1.0,270.0
2021-07-31,487,9,1,1,1,0.1,0.9667,270.0
2021-08-31,487,9,2,2,2,0.1818,0.9333,135.0
2021-09-30,487,9,1,1,0,0.1,1.0,270.0
2021-12-31,487,9,1,1,1,0.1,0.9667,270.0
2022-02-28,487,9,1,1,1,0.1,0.9667,270.0
2022-03-31,487,9,1,1,2,0.1,0.9333,270.0
2022-04-30,487,9,1,1,2,0.1,0.9333,270.0
2022-05-31,487,9,1,1,0,0.1,1.0,270.0
2022-08-31,487,9,2,2,2,0.1818,0.9333,135.0
2021-05-31,2283,6,2,2,2,0.25,0.9333,90.0
2021-06-30,2283,8,12,10,4,0.5556,0.8667,24.0
2021-07-31,2283,9,10,9,1,0.5,0.9667,30.0
2021-08-31,2283,10,10,9,1,0.4737,0.9667,33.3
2021-09-30,2283,10,2,2,0,0.1667,1.0,150.0
2021-10-31,2283,10,2,2,1,0.1667,0.9667,150.0
2021-11-30,2283,10,2,2,1,0.1667,0.9667,150.0
2021-12-31,2283,10,3,3,2,0.2308,0.9333,100.0
2022-03-31,2283,10,2,2,2,0.1667,0.9333,150.0
2022-04-30,2283,10,3,3,2,0.2308,0.9333,100.0
2022-05-31,2283,12,12,10,1,0.4545,0.9667,36.0
2022-06-30,2283,12,7,7,1,0.3684,0.9667,51.4
2022-07-31,2283,13,6,5,2,0.2778,0.9333,78.0
2022-08-31,2283,13,5,5,2,0.2778,0.9333,78.0
2022-09-30,2283,13,2,2,1,0.1333,0.9667,195.0
2022-11-30,2283,13,1,1,2,0.0714,0.9333,390.0
2022-12-31,2283,13,2,2,1,0.1333,0.9667,195.0
2018-04-30,2383,3,1,1,0,0.25,1.0,90.0
2013-01-31,472,6,2,2,1,0.25,0.9667,90.0
2013-03-31,472,6,2,2,2,0.25,0.9333,90.0
2013-04-30,472,6,2,2,1,0.25,0.9667,90.0
2013-05-31,472,6,2,2,2,0.25,0.9333,90.0
2013-08-31,472,6,1,1,0,0.1429,1.0,180.0
2013-09-30,472,6,3,3,1,0.3333,0.9667,60.0
2013-10-31,472,6,1,1,1,0.1429,0.9667,180.0
2013-11-30,472,6,2,2,0,0.25,1.0,90.0
2013-12-31,472,6,1,1,2,0.1429,0.9333,180.0
2014-02-28,472,6,3,3,1,0.3333,0.9667,60.0
2014-04-30,472,6,1,1,0,0.1429,1.0,180.0
2014-05-31,472,6,2,2,1,0.25,0.9667,90.0
2014-06-30,472,6,3,3,1,0.3333,0.9667,60.0
2014-08-31,472,6,3,3,1,0.3333,0.9667,60.0
2014-09-30,472,6,1,1,0,0.1429,1.0,180.0
2014-10-31,472,6,1,1,0,0.1429,1.0,180.0
2014-11-30,472,6,1,1,2,0.1429,0.9333,180.0
2015-01-31,472,6,1,1,2,0.1429,0.9333,180.0
2015-02-28,472,6,3,3,1,0.3333,0.9667,60.0
2015-03-31,472,6,2,2,2,0.25,0.9333,90.0
2015-04-30,472,6,2,2,0,0.25,1.0,90.0
2015-06-30,472,6,5,5,2,0.4545,0.9333,36.0
2015-07-31,472,6,8,8,2,0.5714,0.9333,22.5
2015-08-31,472,6,3,3,1,0.3333,0.9667,60.0
2015-09-30,472,6,1,1,0,0.1429,1.0,180.0
2015-10-31,472,6,1,1,2,0.1429,0.9333,180.0
2015-12-31,472,6,3,3,2,0.3333,0.9333,60.0
2016-01-31,472,6,1,1,0,0.1429,1.0,180.0
2016-02-29,472,6,3,3,0,0.3333,1.0,60.0
2016-03-31,472,6,3,3,2,0.3333,0.9333,60.0
2016-04-30,472,7,9,8,2,0.5333,0.9333,26.2
2016-05-31,472,7,3,3,0,0.3,1.0,70.0
2016-06-30,472,8,7,6,2,0.4286,0.9333,40.0
2016-07-31,472,8,3,3,1,0.2727,0.9667,80.0
2016-08-31,472,8,2,2,1,0.2,0.9667,120.0
2016-09-30,472,8,3,3,2,0.2727,0.9333,80.0
2016-10-31,472,8,3,3,0,0.2727,1.0,80.0
2017-02-28,472,8,2,2,0,0.2,1.0,120.0
2017-03-31,472,8,5,5,1,0.3846,0.9667,48.0
2017-04-30,472,8,4,4,0,0.3333,1.0,60.0
2017-05-31,472,9,5,4,0,0.3077,1.0,67.5
2017-06-30,472,9,6,6,2,0.4,0.9333,45.0
2017-07-31,472,9,2,2,1,0.1818,0.9667,135.0
2017-08-31,472,9,4,4,2,0.3077,0.9333,67.5
2017-11-30,472,9,1,1,1,0.1,0.9667,270.0
2017-12-31,472,9,2,2,2,0.1818,0.9333,135.0
2018-02-28,472,9,3,3,1,0.25,0.9667,90.0
2018-03-31,472,9,3,3,2,0.25,0.9333,90.0
2018-04-30,472,10,9,8,1,0.4444,0.9667,37.5
2018-05-31,472,10,3,3,1,0.2308,0.9667,100.0
2018-06-30,472,10,3,3,2,0.2308,0.9333,100.0
2018-07-31,472,10,7,7,1,0.4118,0.9667,42.9
2018-08-31,472,10,1,1,2,0.0909,0.9333,300.0
2018-09-30,472,10,4,4,1,0.2857,0.9667,75.0
2018-10-31,472,10,1,1,0,0.0909,1.0,300.0
2018-11-30,472,10,1,1,1,0.0909,0.9667,300.0
2018-12-31,472,10,3,3,2,0.2308,0.9333,100.0
2019-02-28,472,10,1,1,2,0.0909,0.9333,300.0
2019-03-31,472,10,5,5,0,0.3333,1.0,60.0
2019-05-31,472,11,6,5,0,0.3125,1.0,66.0
2019-07-31,472,11,2,2,2,0.1538,0.9333,165.0
2019-08-31,472,12,6,5,2,0.2941,0.9333,72.0
2019-09-30,472,12,1,1,1,0.0769,0.9667,360.0
2019-10-31,472,12,3,3,0,0.2,1.0,120.0
2019-12-31,472,12,1,1,0,0.0769,1.0,360.0
2020-04-30,472,12,4,4,1,0.25,0.9667,90.0
2020-05-31,472,12,2,2,0,0.1429,1.0,180.0
2020-07-31,472,12,1,1,0,0.0769,1.0,360.0
2021-04-30,472,12,1,1,2,0.0769,0.9333,360.0
2021-08-31,472,12,1,1,2,0.0769,0.9333,360.0
2022-10-31,472,12,1,1,1,0.0769,0.9667,360.0
2012-07-31,1253,31,11,10,2,0.2439,0.9333,93.0
2012-08-31,1253,34,23,20,2,0.3704,0.9333,51.0
2012-09-30,1253,35,10,9,2,0.2045,0.9333,116.7
2012-10-31,1253,35,4,4,0,0.1026,1.0,262.5
2012-11-30,1253,36,5,4,1,0.1,0.9667,270.0
2012-12-31,1253,36,3,3,2,0.0769,0.9333,360.0
2013-01-31,1253,36,2,2,2,0.0526,0.9333,540.0
2013-02-28,1253,37,7,6,0,0.1395,1.0,185.0
2013-03-31,1253,38,16,15,1,0.283,0.9667,76.0
2013-04-30,1253,42,24,20,0,0.3226,1.0,63.0
2013-05-31,1253,44,21,19,2,0.3016,0.9333,69.5
2013-06-30,1253,49,24,19,0,0.2794,1.0,77.4
2013-07-31,1253,52,15,12,1,0.1875,0.9667,130.0
2013-08-31,1253,54,21,19,2,0.2603,0.9333,85.3
2013-09-30,1253,55,7,6,1,0.0984,0.9667,275.0
2013-10-31,1253,55,4,4,0,0.0678,1.0,412.5
2013-11-30,1253,55,3,3,0,0.0517,1.0,550.0
2013-12-31,1253,55,3,3,1,0.0517,0.9667,550.0
2014-01-31,1253,55,3,3,2,0.0517,0.9333,550.0
2014-02-28,1253,56,7,6,0,0.0968,1.0,280.0
2014-03-31,1253,59,16,13,0,0.1806,1.0,136.2
2014-04-30,1253,60,9,8,1,0.1176,0.9667,225.0
2014-05-31,1253,63,18,15,0,0.1923,1.0,126.0
2014-06-30,1253,64,14,13,0,0.1688,1.0,147.7
2014-07-31,1253,65,13,12,0,0.1558,1.0,162.5
2014-08-31,1253,67,12,10,1,0.1299,0.9667,201.0
2014-09-30,1253,68,10,9,0,0.1169,1.0,226.7
2014-10-31,1253,68,8,8,2,0.1053,0.9333,255.0
2014-11-30,1253,69,7,6,1,0.08,0.9667,345.0
2014-12-31,1253,69,5,5,1,0.0676,0.9667,414.0
2015-01-31,1253,69,3,3,0,0.0417,1.0,690.0
2015-02-28,1253,69,4,4,0,0.0548,1.0,517.5
2015-03-31,1253,70,7,6,2,0.0789,0.9333,350.0
2015-04-30,1253,71,13,12,1,0.1446,0.9667,177.5
2015-05-31,1253,73,12,10,2,0.1205,0.9333,219.0
2015-06-30,1253,76,17,14,1,0.1556,0.9667,162.9
2015-07-31,1253,78,12,10,1,0.1136,0.9667,234.0
2015-08-31,1253,79,7,6,2,0.0706,0.9333,395.0
2015-09-30,1253,79,5,5,1,0.0595,0.9667,474.0
2015-10-31,1253,80,8,7,1,0.0805,0.9667,342.9
2015-11-30,1253,80,3,3,0,0.0361,1.0,800.0
2015-12-31,1253,80,1,1,1,0.0123,0.9667,2400.0
2016-02-29,1253,80,2,2,1,0.0244,0.9667,1200.0
2016-03-31,1253,80,1,1,0,0.0123,1.0,2400.0
2016-04-30,1253,82,12,10,0,0.1087,1.0,246.0
2016-05-31,1253,84,11,9,0,0.0968,1.0,280.0
2016-06-30,1253,86,15,13,0,0.1313,1.0,198.5
2016-07-31,1253,88,16,14,1,0.1373,0.9667,188.6
2016-08-31,1253,89,12,11,2,0.11,0.9333,242.7
2016-09-30,1253,89,3,3,2,0.0326,0.9333,890.0
2016-10-31,1253,89,3,3,0,0.0326,1.0,890.0
2016-11-30,1253,89,2,2,0,0.022,1.0,1335.0
2016-12-31,1253,89,3,3,0,0.0326,1.0,890.0
2017-01-31,1253,89,2,2,1,0.022,0.9667,1335.0
2017-02-28,1253,89,1,1,0,0.0111,1.0,2670.0
2017-03-31,1253,89,4,4,1,0.043,0.9667,667.5
2017-04-30,1253,91,14,12,2,0.1165,0.9333,227.5
2017-05-31,1253,93,14,12,1,0.1143,0.9667,232.5
2017-06-30,1253,95,17,15,1,0.1364,0.9667,190.0
2017-07-31,1253,95,2,2,2,0.0206,0.9333,1425.0
2017-08-31,1253,97,13,11,2,0.1019,0.9333,264.5
2017-10-31,1253,98,8,7,1,0.0667,0.9667,420.0
2017-11-30,1253,98,3,3,1,0.0297,0.9667,980.0
2017-12-31,1253,98,3,3,1,0.0297,0.9667,980.0
2018-01-31,1253,98,2,2,1,0.02,0.9667,1470.0
2018-02-28,1253,99,6,5,2,0.0481,0.9333,594.0
2018-03-31,1253,100,10,9,0,0.0826,1.0,333.3
2018-04-30,1253,102,17,15,0,0.1282,1.0,204.0
2018-05-31,1253,103,10,9,0,0.0804,1.0,343.3
2018-06-30,1253,107,24,20,2,0.1575,0.9333,160.5
2018-07-31,1253,111,27,23,1,0.1716,0.9667,144.8
2018-08-31,1253,114,22,19,1,0.1429,0.9667,180.0
2018-09-30,1253,115,11,10,1,0.08,0.9667,345.0
2018-10-31,1253,117,12,10,1,0.0787,0.9667,351.0
2018-11-30,1253,117,2,2,1,0.0168,0.9667,1755.0
2018-12-31,1253,117,2,2,0,0.0168,1.0,1755.0
2019-01-31,1253,117,1,1,2,0.0085,0.9333,3510.0
2019-02-28,1253,117,4,4,0,0.0331,1.0,877.5
2019-03-31,1253,117,3,3,2,0.025,0.9333,1170.0
2019-04-30,1253,117,7,7,0,0.0565,1.0,501.4
2019-05-31,1253,118,9,8,2,0.0635,0.9333,442.5
2019-06-30,1253,119,10,9,1,0.0703,0.9667,396.7
2019-07-31,1253,119,1,1,2,0.0083,0.9333,3570.0
2019-08-31,1253,120,8,7,1,0.0551,0.9667,514.3
2019-09-30,1253,120,3,3,2,0.0244,0.9333,1200.0
2019-10-31,1253,120,1,1,1,0.0083,0.9667,3600.0
2020-01-31,1253,120,1,1,0,0.0083,1.0,3600.0
2020-02-29,1253,120,2,2,0,0.0164,1.0,1800.0
2020-03-31,1253,120,1,1,0,0.0083,1.0,3600.0
2020-04-30,1253,120,3,3,1,0.0244,0.9667,1200.0
2020-05-31,1253,120,4,4,0,0.0323,1.0,900.0
2020-06-30,1253,120,2,2,0,0.0164,1.0,1800.0
2020-07-31,1253,120,1,1,2,0.0083,0.9333,3600.0
2020-08-31,1253,120,2,2,1,0.0164,0.9667,1800.0
2020-10-31,1253,120,2,2,0,0.0164,1.0,1800.0
2021-01-31,1253,120,1,1,0,0.0083,1.0,3600.0
2021-04-30,1253,120,1,1,2,0.0083,0.9333,3600.0
2022-07-31,1253,120,1,1,0,0.0083,1.0,3600.0
2014-03-31,342,3,1,1,1,0.25,0.9667,90.0
2014-04-30,342,16,81,68,28,0.8095,0.0667,7.1
2014-05-31,342,31,138,123,26,0.7987,0.1333,7.6
2014-06-30,342,53,100,78,18,0.5954,0.4,20.4
2014-07-31,342,73,106,86,11,0.5409,0.6333,25.5
2014-08-31,342,83,109,99,7,0.544,0.7667,25.2
2014-09-30,342,95,68,56,2,0.3709,0.9333,50.9
2014-10-31,342,104,43,34,0,0.2464,1.0,91.8
2014-11-30,342,112,39,31,1,0.2168,0.9667,108.4
2014-12-31,342,119,63,56,0,0.32,1.0,63.8
2015-01-31,342,129,55,45,0,0.2586,1.0,86.0
2015-02-28,342,142,66,53,1,0.2718,0.9667,80.4
2015-03-31,342,154,82,70,2,0.3125,0.9333,66.0
2015-04-30,342,183,147,118,1,0.392,0.9667,46.5
2015-05-31,342,197,95,81,2,0.2914,0.9333,73.0
2015-06-30,342,218,130,109,0,0.3333,1.0,60.0
2015-07-31,342,230,88,76,2,0.2484,0.9333,90.8
2015-08-31,342,242,77,65,2,0.2117,0.9333,111.7
2015-09-30,342,253,65,54,2,0.1759,0.9333,140.6
2015-10-31,342,258,33,28,0,0.0979,1.0,276.4
2015-11-30,342,262,18,14,0,0.0507,1.0,561.4
2015-12-31,342,265,20,17,0,0.0603,1.0,467.6
2016-01-31,342,267,15,13,1,0.0464,0.9667,616.2
2016-02-29,342,273,51,45,2,0.1415,0.9333,182.0
2016-03-31,342,285,85,73,0,0.2039,1.0,117.1
2016-04-30,342,329,208,164,1,0.3327,0.9667,60.2
2016-05-31,342,356,155,128,0,0.2645,1.0,83.4
2016-06-30,342,374,175,157,2,0.2957,0.9333,71.5
2016-07-31,342,391,122,105,2,0.2117,0.9333,111.7
2016-08-31,342,419,157,129,2,0.2354,0.9333,97.4
2016-09-30,342,442,103,80,2,0.1533,0.9333,165.8
2016-10-31,342,452,76,66,2,0.1274,0.9333,205.5
2016-11-30,342,461,49,40,2,0.0798,0.9333,345.8
2016-12-31,342,466,56,51,1,0.0986,0.9667,274.1
2017-01-31,342,472,44,38,2,0.0745,0.9333,372.6
2017-02-28,342,484,98,86,2,0.1509,0.9333,168.8
2017-03-31,342,518,154,120,0,0.1881,1.0,129.5
2017-04-30,342,567,232,183,1,0.244,0.9667,93.0
2017-05-31,342,596,167,138,0,0.188,1.0,129.6
2017-06-30,342,632,157,121,1,0.1607,0.9667,156.7
2017-07-31,342,651,114,95,0,0.1273,1.0,205.6
2017-08-31,342,663,82,70,2,0.0955,0.9333,284.1
2017-09-30,342,672,64,55,0,0.0757,1.0,366.5
2017-10-31,342,684,63,51,0,0.0694,1.0,402.4
2017-11-30,342,692,39,31,1,0.0429,0.9667,669.7
2017-12-31,342,697,36,31,1,0.0426,0.9667,674.5
2018-01-31,342,705,41,33,0,0.0447,1.0,640.9
2018-02-28,342,710,44,39,0,0.0521,1.0,546.2
2018-03-31,342,726,101,85,2,0.1048,0.9333,256.2
2018-04-30,342,745,149,130,0,0.1486,1.0,171.9
2018-05-31,342,757,134,122,2,0.1388,0.9333,186.1
2018-06-30,342,791,201,167,1,0.1743,0.9667,142.1
2018-07-31,342,804,133,120,0,0.1299,1.0,201.0
2018-08-31,342,830,134,108,1,0.1151,0.9667,230.6
2018-09-30,342,842,65,53,1,0.0592,0.9667,476.6
2018-10-31,342,848,39,33,0,0.0375,1.0,770.9
2018-11-30,342,854,29,23,2,0.0262,0.9333,1113.9
2018-12-31,342,858,19,15,1,0.0172,0.9667,1716.0
2019-01-31,342,860,11,9,1,0.0104,0.9667,2866.7
2019-02-28,342,871,52,41,2,0.045,0.9333,637.3
2019-03-31,342,884,65,52,2,0.0556,0.9333,510.0
2019-04-30,342,898,90,76,2,0.078,0.9333,354.5
2019-05-31,342,915,88,71,1,0.072,0.9667,386.6
2019-06-30,342,930,78,63,0,0.0634,1.0,442.9
2019-07-31,342,939,60,51,0,0.0515,1.0,552.4
2019-08-31,342,958,104,85,2,0.0815,0.9333,338.1
2019-09-30,342,995,203,166,0,0.143,1.0,179.8
2019-10-31,342,1013,138,120,2,0.1059,0.9333,253.2
2019-11-30,342,1025,95,83,2,0.0749,0.9333,370.5
2019-12-31,342,1031,41,35,1,0.0328,0.9667,883.7
2020-01-31,342,1035,34,30,0,0.0282,1.0,1035.0
2020-02-29,342,1042,39,32,0,0.0298,1.0,976.9
2020-03-31,342,1052,57,47,0,0.0428,1.0,671.5
2020-04-30,342,1065,67,54,2,0.0483,0.9333,591.7
2020-05-31,342,1069,28,24,1,0.022,0.9667,1336.2
2020-06-30,342,1072,17,14,0,0.0129,1.0,2297.1
2020-07-31,342,1075,17,14,0,0.0129,1.0,2303.6
2020-08-31,342,1080,26,21,0,0.0191,1.0,1542.9
2020-09-30,342,1081,10,9,1,0.0083,0.9667,3603.3
2020-10-31,342,1082,6,5,0,0.0046,1.0,6492.0
2020-11-30,342,1083,7,6,2,0.0055,0.9333,5415.0
2020-12-31,342,1083,2,2,0,0.0018,1.0,16245.0
2021-01-31,342,1084,10,9,1,0.0082,0.9667,3613.3
2021-02-28,342,1086,16,14,2,0.0127,0.9333,2327.1
2021-03-31,342,1089,27,24,2,0.0216,0.9333,1361.2
2021-04-30,342,1096,46,39,2,0.0344,0.9333,843.1
2021-05-31,342,1098,18,16,1,0.0144,0.9667,2058.8
2021-06-30,342,1102,23,19,1,0.0169,0.9667,1740.0
2021-07-31,342,1105,16,13,2,0.0116,0.9333,2550.0
2021-08-31,342,1105,9,9,0,0.0081,1.0,3683.3
2021-09-30,342,1106,9,8,2,0.0072,0.9333,4147.5
2021-10-31,342,1107,10,9,2,0.0081,0.9333,3690.0
2021-11-30,342,1107,4,4,2,0.0036,0.9333,8302.5
2021-12-31,342,1107,3,3,0,0.0027,1.0,11070.0
2022-01-31,342,1108,11,10,0,0.0089,1.0,3324.0
2022-02-28,342,1110,15,13,0,0.0116,1.0,2561.5
2022-03-31,342,1115,27,22,2,0.0193,0.9333,1520.5
2022-04-30,342,1122,48,41,1,0.0353,0.9667,821.0
2022-05-31,342,1127,33,28,0,0.0242,1.0,1207.5
2022-06-30,342,1136,42,33,1,0.0282,0.9667,1032.7
2022-07-31,342,1139,20,17,1,0.0147,0.9667,2010.0
2022-08-31,342,1142,28,25,2,0.0214,0.9333,1370.4
2022-09-30,342,1143,18,17,1,0.0147,0.9667,2017.1
2022-10-31,342,1146,19,16,1,0.0138,0.9667,2148.8
2022-11-30,342,1146,6,6,1,0.0052,0.9667,5730.0
2022-12-31,342,1146,4,4,0,0.0035,1.0,8595.0
2021-04-30,523,18,6,6,2,0.25,0.9333,90.0
2021-05-31,523,30,62,50,19,0.625,0.3667,18.0
2021-06-30,523,42,66,54,13,0.5625,0.5667,23.3
2021-07-31,523,52,68,58,8,0.5273,0.7333,26.9
2021-08-31,523,63,64,53,0,0.4569,1.0,35.7
2021-09-30,523,68,43,38,0,0.3585,1.0,53.7
2021-10-31,523,71,33,30,2,0.297,0.9333,71.0
2021-11-30,523,74,18,15,0,0.1685,1.0,148.0
2021-12-31,523,75,12,11,1,0.1279,0.9667,204.5
2022-01-31,523,77,14,12,0,0.1348,1.0,192.5
2022-02-28,523,79,21,19,2,0.1939,0.9333,124.7
2022-03-31,523,94,80,65,2,0.4088,0.9333,43.4
2022-04-30,523,106,103,91,2,0.4619,0.9333,34.9
2022-05-31,523,135,134,105,1,0.4375,0.9667,38.6
2022-06-30,523,147,125,113,2,0.4346,0.9333,39.0
2022-07-31,523,154,75,68,1,0.3063,0.9667,67.9
2022-08-31,523,172,106,88,0,0.3385,1.0,58.6
2022-09-30,523,182,50,40,1,0.1802,0.9667,136.5
2022-10-31,523,191,43,34,0,0.1511,1.0,168.5
2022-11-30,523,194,38,35,1,0.1528,0.9667,166.3
2022-12-31,523,200,28,22,2,0.0991,0.9333,272.7
2021-06-30,143,9,3,3,1,0.25,0.9667,90.0
2021-07-31,143,10,9,8,2,0.4444,0.9333,37.5
2021-08-31,143,11,7,6,1,0.3529,0.9667,55.0
2021-09-30,143,12,8,7,2,0.3684,0.9333,51.4
2021-10-31,143,12,5,5,2,0.2941,0.9333,72.0
2021-11-30,143,12,1,1,0,0.0769,1.0,360.0
2021-12-31,143,12,2,2,2,0.1429,0.9333,180.0
2022-01-31,143,12,1,1,0,0.0769,1.0,360.0
2022-02-28,143,13,6,5,2,0.2778,0.9333,78.0
2022-03-31,143,15,13,11,1,0.4231,0.9667,40.9
2022-04-30,143,17,16,14,0,0.4516,1.0,36.4
2022-05-31,143,19,14,12,1,0.3871,0.9667,47.5
2022-06-30,143,22,20,17,0,0.4359,1.0,38.8
2022-07-31,143,24,16,14,0,0.3684,1.0,51.4
2022-08-31,143,25,11,10,1,0.2857,0.9667,75.0
2022-09-30,143,25,4,4,2,0.1379,0.9333,187.5
2022-10-31,143,25,3,3,1,0.1071,0.9667,250.0
2022-12-31,143,25,4,4,1,0.1379,0.9667,187.5
2012-07-31,683,348,126,111,2,0.2418,0.9333,94.1
2012-08-31,683,365,121,104,0,0.2217,1.0,105.3
2012-09-30,683,372,50,43,1,0.1036,0.9667,259.5
2012-10-31,683,378,32,26,1,0.0644,0.9667,436.2
2012-11-30,683,381,32,29,1,0.0707,0.9667,394.1
2012-12-31,683,384,26,23,1,0.0565,0.9667,500.9
2013-01-31,683,386,25,23,1,0.0562,0.9667,503.5
2013-02-28,683,394,43,35,0,0.0816,1.0,337.7
2013-03-31,683,405,94,83,2,0.1701,0.9333,146.4
2013-04-30,683,428,120,97,0,0.1848,1.0,132.4
2013-05-31,683,436,54,46,2,0.0954,0.9333,284.3
2013-06-30,683,443,43,36,1,0.0752,0.9667,369.2
2013-07-31,683,447,22,18,0,0.0387,1.0,745.0
2013-08-31,683,449,19,17,0,0.0365,1.0,792.4
2013-09-30,683,451,14,12,2,0.0259,0.9333,1127.5
2013-10-31,683,451,2,2,2,0.0044,0.9333,6765.0
2013-11-30,683,452,6,5,0,0.0109,1.0,2712.0
2013-12-31,683,453,7,6,1,0.0131,0.9667,2265.0
2014-01-31,683,453,5,5,1,0.0109,0.9667,2718.0
2014-02-28,683,454,9,8,2,0.0173,0.9333,1702.5
2014-03-31,683,458,23,19,0,0.0398,1.0,723.2
2014-04-30,683,467,51,42,0,0.0825,1.0,333.6
2014-05-31,683,479,64,52,0,0.0979,1.0,276.3
2014-06-30,683,483,37,33,0,0.064,1.0,439.1
2014-07-31,683,488,39,34,1,0.0651,0.9667,430.6
2014-08-31,683,494,37,31,1,0.059,0.9667,478.1
2014-09-30,683,497,32,29,0,0.0551,1.0,514.1
2014-10-31,683,499,19,17,0,0.0329,1.0,880.6
2014-11-30,683,501,10,8,1,0.0157,0.9667,1878.8
2014-12-31,683,506,23,18,0,0.0344,1.0,843.3
2015-01-31,683,508,13,11,2,0.0212,0.9333,1385.5
2015-02-28,683,511,16,13,0,0.0248,1.0,1179.2
2015-03-31,683,515,25,21,1,0.0392,0.9667,735.7
2015-04-30,683,527,58,46,1,0.0803,0.9667,343.7
2015-05-31,683,531,44,40,1,0.0701,0.9667,398.2
2015-06-30,683,535,40,36,2,0.063,0.9333,445.8
2015-07-31,683,539,32,28,2,0.0494,0.9333,577.5
2015-08-31,683,546,32,25,2,0.0438,0.9333,655.2
2015-09-30,683,549,27,24,1,0.0419,0.9667,686.2
2015-10-31,683,553,37,33,0,0.0563,1.0,502.7
2015-11-30,683,555,14,12,0,0.0212,1.0,1387.5
2015-12-31,683,557,12,10,0,0.0176,1.0,1671.0
2016-01-31,683,557,6,6,2,0.0107,0.9333,2785.0
2016-02-29,683,561,23,19,2,0.0328,0.9333,885.8
2016-03-31,683,564,21,18,2,0.0309,0.9333,940.0
2016-04-30,683,570,68,62,1,0.0981,0.9667,275.8
2016-05-31,683,575,30,25,2,0.0417,0.9333,690.0
2016-06-30,683,580,54,49,2,0.0779,0.9333,355.1
2016-07-31,683,590,46,36,1,0.0575,0.9667,491.7
2016-08-31,683,596,46,40,1,0.0629,0.9667,447.0
2016-09-30,683,599,15,12,1,0.0196,0.9667,1497.5
2016-10-31,683,600,13,12,0,0.0196,1.0,1500.0
2016-11-30,683,601,12,11,0,0.018,1.0,1639.1
2016-12-31,683,603,11,9,0,0.0147,1.0,2010.0
2017-01-31,683,603,6,6,1,0.0099,0.9667,3015.0
2017-02-28,683,604,11,10,2,0.0163,0.9333,1812.0
2017-03-31,683,608,21,17,1,0.0272,0.9667,1072.9
2017-04-30,683,612,43,39,1,0.0599,0.9667,470.8
2017-05-31,683,619,45,38,0,0.0578,1.0,488.7
2017-06-30,683,624,35,30,2,0.0459,0.9333,624.0
